mongo requestN, mongo Time [ns],mongo Failed
27842,29004700,false
27843,29004700,false
27844,29004700,false
27845,25996700,false
27846,29001200,false
27847,29001200,false
27848,30011900,false
27849,29010600,false
27850,30011900,false
27851,27999500,false
27852,27999500,false
27853,27999500,false
27854,30999700,false
27855,28995100,false
27856,27994400,false
27857,28995100,false
27858,30993000,false
27859,31999700,false
27860,31999700,false
27861,31993000,false
27862,29994400,false
27863,29994400,false
27864,30002300,false
27865,30002300,false
27866,30002300,false
27867,29004600,false
27868,30009700,false
27869,30009700,false
27870,30000400,false
27871,31000100,false
27872,31003200,false
27873,30000500,false
27874,30995300,false
27875,30000500,false
27876,30000500,false
27877,30000500,false
27878,32002700,false
27879,32002700,false
27880,32997100,false
27881,31001900,false
27882,31001900,false
27883,32002300,false
27884,32003200,false
27885,29003700,false
27886,32007000,false
27887,30007400,false
27888,31006600,false
27889,32007000,false
27890,32001900,false
27891,33002300,false
27892,36001400,false
27893,33000700,false
27894,33000700,false
27895,34001100,false
27896,35002300,false
27897,33002700,false
27898,32000100,false
27899,35002300,false
27900,34007100,false
27901,30004400,false
27902,33004500,false
27903,33998600,false
27904,30998500,false
27905,32999900,false
27906,34001700,false
27907,29991400,false
27908,32999500,false
27909,34001700,false
27910,33001100,false
27911,31999600,false
27912,34000300,false
27913,30992200,false
27914,35999900,false
27915,35999900,false
27916,31989600,false
27917,34997700,false
27918,30989000,false
27919,36999800,false
27920,31988900,false
27921,30994900,false
27922,31994600,false
27923,32988600,false
27924,30995000,false
27925,30995000,false
27926,32988600,false
27927,32993700,false
27928,32993700,false
27929,26994400,false
27930,31994100,false
27931,27996400,false
27932,28997800,false
27933,29999700,false
27934,27995800,false
27935,27995800,false
27936,27995800,false
27937,26999300,false
27938,27998200,false
27939,31997200,false
27940,30998600,false
27941,26987500,false
27942,25994000,false
27943,25994000,false
27944,27987400,false
27945,27987400,false
27946,26993900,false
27947,25998300,false
27948,25998300,false
27949,26998600,false
27950,25998600,false
27951,26998600,false
27952,25998600,false
27953,25998600,false
27954,24998600,false
27955,25997800,false
27956,24993200,false
27957,24993200,false
27958,23988100,false
27959,25997800,false
27960,23988100,false
27961,25993200,false
27962,25993200,false
27963,22994900,false
27964,21993800,false
27965,20999000,false
27966,20999000,false
27967,24998400,false
27968,21999700,false
27969,24998400,false
27970,21999700,false
27971,19997900,false
27972,20999700,false
27973,21994100,false
27974,20999700,false
27975,18994700,false
27976,18994700,false
27977,19994000,false
27978,21999000,false
27979,20997700,false
27980,20997700,false
27981,22993400,false
27982,18998700,false
27983,20992400,false
27984,19997100,false
27985,18998300,false
27986,18998300,false
27987,18998300,false
27988,17997100,false
27989,18997500,false
27990,18997500,false
27991,18997500,false
27992,17993100,false
27993,16999000,false
27994,15997200,false
27995,16998200,false
27996,15997400,false
27997,15000000,false
27998,15000000,false
27999,14000100,false
28000,6973800,false
28001,7489200,false
28002,10492200,false
28003,10492200,false
28004,11490900,false
28005,10487700,false
28006,11497600,false
28007,11497600,false
28008,12500800,false
28009,11497600,false
28010,13491900,false
28011,13491900,false
28012,14490100,false
28013,14490100,false
28014,14488700,false
28015,14488700,false
28016,14488700,false
28017,16489400,false
28018,16489400,false
28019,15486200,false
28020,17491500,false
28021,16488300,false
28022,18490700,false
28023,18489200,false
28024,19492400,false
28025,19488800,false
28026,19488800,false
28027,19488800,false
28028,21491900,false
28029,21491900,false
28030,20488700,false
28031,21490200,false
28032,21490200,false
28033,22493400,false
28034,23489400,false
28035,22486200,false
28036,23491700,false
28037,24494900,false
28038,24494900,false
28039,23491700,false
28040,25498200,false
28041,24495000,false
28042,26494700,false
28043,25491500,false
28044,25491500,false
28045,27493900,false
28046,26490700,false
28047,27493900,false
28048,26490700,false
28049,27489500,false
28050,27489500,false
28051,27489500,false
28052,28488800,false
28053,28488800,false
28054,29492000,false
28055,29487200,false
28056,29487200,false
28057,29487200,false
28058,29487200,false
28059,30488500,false
28060,30488500,false
28061,31491700,false
28062,30488500,false
28063,31486900,false
28064,32490100,false
28065,31486900,false
28066,32488800,false
28067,32488800,false
28068,32488800,false
28069,32488800,false
28070,34490500,false
28071,33487300,false
28072,34490500,false
28073,34490600,false
28074,35493800,false
28075,34490600,false
28076,36490100,false
28077,35486900,false
28078,37492200,false
28079,36489000,false
28080,36489000,false
28081,36489000,false
28082,37486600,false
28083,37486600,false
28084,37486600,false
28085,37486600,false
28086,38488000,false
28087,39491200,false
28088,40497400,false
28089,39494200,false
28090,39494200,false
28091,39494200,false
28092,41490200,false
28093,40487000,false
28094,41487800,false
28095,41487800,false
28096,41487800,false
28097,42491000,false
28098,41487800,false
28099,42491000,false
28100,35001800,false
28101,33002000,false
28102,33000700,false
28103,38518300,false
28104,32991300,false
28105,32991300,false
28106,35004100,false
28107,33994200,false
28108,34989300,false
28109,36997900,false
28110,33998200,false
28111,35003300,false
28112,34005100,false
28113,34000800,false
28114,34000800,false
28115,35002600,false
28116,33003300,false
28117,31999800,false
28118,34998600,false
28119,34000000,false
28120,35002100,false
28121,34000000,false
28122,36005200,false
28123,33002200,false
28124,32002600,false
28125,33997800,false
28126,32998200,false
28127,32998200,false
28128,31998300,false
28129,32997900,false
28130,32997900,false
28131,31996400,false
28132,32997200,false
28133,32997200,false
28134,32001200,false
28135,30995700,false
28136,33001100,false
28137,31995600,false
28138,31995600,false
28139,31995600,false
28140,31994800,false
28141,31994800,false
28142,30998300,false
28143,32000400,false
28144,31001200,false
28145,31001200,false
28146,32001400,false
28147,33000600,false
28148,32001400,false
28149,31996100,false
28150,30996800,false
28151,30996800,false
28152,31996100,false
28153,30999900,false
28154,30999900,false
28155,31998300,false
28156,29998600,false
28157,31003700,false
28158,31003700,false
28159,33001800,false
28160,36003600,false
28161,33001100,false
28162,33999500,false
28163,31999200,false
28164,33001100,false
28165,34005400,false
28166,33003500,false
28167,33997900,false
28168,32999400,false
28169,33997900,false
28170,34002400,false
28171,32002800,false
28172,34002400,false
28173,32999100,false
28174,33003400,false
28175,33999700,false
28176,39003100,false
28177,33000100,false
28178,33000100,false
28179,33000100,false
28180,32002500,false
28181,33001100,false
28182,33001100,false
28183,33001100,false
28184,31999700,false
28185,36995800,false
28186,34997400,false
28187,31992200,false
28188,32998400,false
28189,32994400,false
28190,32994400,false
28191,32001600,false
28192,31000800,false
28193,31998200,false
28194,31998200,false
28195,1999600,false
28196,31998200,false
28197,1998500,false
28198,1998500,false
28199,34000100,false
28200,33000400,false
28201,33000400,false
28202,2005400,false
28203,33000400,false
28204,33002400,false
28205,32001900,false
28206,32001900,false
28207,32001900,false
28208,31994900,false
28209,31994900,false
28210,32004800,false
28211,30999700,false
28212,32004800,false
28213,33002900,false
28214,31000300,false
28215,31000300,false
28216,31997800,false
28217,31998100,false
28218,31998100,false
28219,31000300,false
28220,31000400,false
28221,31000400,false
28222,32001400,false
28223,31998400,false
28224,30995300,false
28225,31002300,false
28226,31997900,false
28227,31997900,false
28228,31002300,false
28229,32005700,false
28230,32005700,false
28231,31006100,false
28232,31006100,false
28233,31000500,false
28234,31000500,false
28235,30000600,false
28236,31000500,false
28237,31999400,false
28238,30999500,false
28239,33000200,false
28240,32001000,false
28241,32001000,false
28242,30998500,false
28243,30997100,false
28244,30997100,false
28245,31999200,false
28246,31999200,false
28247,30997100,false
28248,30998400,false
28249,31996500,false
28250,31996500,false
28251,31003000,false
28252,31003000,false
28253,31003000,false
28254,30999900,false
28255,32005400,false
28256,33006900,false
28257,32005400,false
28258,32999400,false
28259,30997500,false
28260,29993400,false
28261,32996000,false
28262,30000200,false
28263,30000200,false
28264,32996000,false
28265,31000000,false
28266,29995700,false
28267,31000000,false
28268,30003900,false
28269,29000900,false
28270,30998300,false
28271,31001300,false
28272,32003900,false
28273,32002200,false
28274,32002200,false
28275,31001600,false
28276,32997700,false
28277,31997100,false
28278,33000600,false
28279,32001800,false
28280,32999500,false
28281,32999500,false
28282,33003500,false
28283,34002100,false
28284,33999900,false
28285,33999900,false
28286,33999900,false
28287,33001200,false
28288,34005600,false
28289,34005600,false
28290,66992900,false
28291,64999300,false
28292,33998500,false
28293,34998700,false
28294,34001300,false
28295,34001300,false
28296,34000700,false
28297,35001800,false
28298,34000700,false
28299,34999900,false
28300,35996100,false
28301,35996100,false
28302,35996100,false
28303,35996100,false
28304,35996300,false
28305,35996300,false
28306,36995900,false
28307,36995900,false
28308,37001400,false
28309,37001400,false
28310,35996400,false
28311,35996400,false
28312,36998200,false
28313,36000100,false
28314,36000100,false
28315,35002300,false
28316,36002200,false
28317,35001100,false
28318,37000000,false
28319,36002200,false
28320,38002900,false
28321,36004000,false
28322,35006000,false
28323,36999600,false
28324,36001600,false
28325,34999000,false
28326,35998700,false
28327,35998700,false
28328,35998700,false
28329,34995300,false
28330,35997300,false
28331,35997300,false
28332,35002100,false
28333,36000200,false
28334,36000200,false
28335,36995400,false
28336,36999300,false
28337,37000100,false
28338,37000100,false
28339,37000100,false
28340,37004500,false
28341,37004500,false
28342,36003800,false
28343,37003200,false
28344,37999300,false
28345,37999300,false
28346,38005400,false
28347,37007300,false
28348,37007300,false
28349,40003100,false
28350,38003500,false
28351,38003500,false
28352,38998400,false
28353,41998700,false
28354,38000000,false
28355,37997000,false
28356,37997000,false
28357,37997000,false
28358,38004000,false
28359,38004000,false
28360,38004000,false
28361,37002300,false
28362,38000700,false
28363,37000900,false
28364,38000700,false
28365,38000700,false
28366,37997600,false
28367,36995000,false
28368,37004300,false
28369,38001700,false
28370,38001700,false
28371,40007600,false
28372,36003700,false
28373,36003700,false
28374,35008200,false
28375,37997200,false
28376,36995900,false
28377,36000400,false
28378,35996000,false
28379,35996000,false
28380,34998300,false
28381,34998300,false
28382,34000900,false
28383,34000900,false
28384,35996300,false
28385,35996300,false
28386,34999900,false
28387,34999900,false
28388,34994600,false
28389,32999300,false
28390,35002400,false
28391,34002200,false
28392,36002000,false
28393,36997100,false
28394,36002000,false
28395,36002400,false
28396,35001900,false
28397,36007800,false
28398,36007800,false
28399,33008100,false
28400,33008100,false
28401,34003300,false
28402,36003800,false
28403,35001300,false
28404,34001700,false
28405,33002100,false
28406,35002200,false
28407,34002600,false
28408,33001200,false
28409,33999800,false
28410,32998000,false
28411,33999800,false
28412,33997100,false
28413,32997200,false
28414,33997100,false
28415,33998700,false
28416,34998600,false
28417,33998700,false
28418,36998700,false
28419,34994400,false
28420,35996600,false
28421,36999500,false
28422,35001000,false
28423,36995100,false
28424,35999500,false
28425,36999600,false
28426,35999900,false
28427,35999900,false
28428,35999900,false
28429,36998500,false
28430,35996500,false
28431,37996700,false
28432,38997600,false
28433,37999500,false
28434,38998900,false
28435,38998900,false
28436,39002700,false
28437,38003000,false
28438,39001200,false
28439,39001200,false
28440,39003900,false
28441,39003900,false
28442,39996600,false
28443,38997200,false
28444,38001100,false
28445,39999200,false
28446,38991600,false
28447,37995400,false
28448,38991600,false
28449,38996000,false
28450,39992200,false
28451,39004100,false
28452,39999000,false
28453,39004100,false
28454,40002100,false
28455,38999600,false
28456,38999600,false
28457,39999000,false
28458,38998000,false
28459,38998000,false
28460,38998000,false
28461,39997200,false
28462,38998800,false
28463,38998800,false
28464,39999500,false
28465,39999500,false
28466,38996900,false
28467,40003600,false
28468,40003600,false
28469,39998700,false
28470,38995400,false
28471,38995400,false
28472,39996300,false
28473,40993200,false
28474,41996500,false
28475,40001000,false
28476,40001000,false
28477,41004500,false
28478,40005400,false
28479,40999400,false
28480,40999400,false
28481,41005000,false
28482,41005000,false
28483,42006600,false
28484,41004600,false
28485,41004600,false
28486,41004600,false
28487,42002600,false
28488,41003500,false
28489,41003500,false
28490,40000600,false
28491,41002300,false
28492,39002100,false
28493,40997000,false
28494,40997000,false
28495,39996400,false
28496,38990500,false
28497,39991900,false
28498,40997800,false
28499,39991900,false
28500,39991900,false
28501,39997800,false
28502,39997800,false
28503,38999800,false
28504,38999800,false
28505,38997300,false
28506,38997300,false
28507,40998400,false
28508,39997900,false
28509,38000200,false
28510,38999300,false
28511,38999300,false
28512,40003300,false
28513,39003900,false
28514,39003900,false
28515,40005400,false
28516,41003100,false
28517,39003300,false
28518,40001600,false
28519,39000000,false
28520,37997800,false
28521,38999700,false
28522,40002400,false
28523,39003900,false
28524,39008800,false
28525,39008800,false
28526,40008900,false
28527,39000600,false
28528,39999200,false
28529,41003500,false
28530,40004900,false
28531,37003800,false
28532,38002100,false
28533,39003000,false
28534,37002700,false
28535,36996800,false
28536,37999700,false
28537,38001700,false
28538,37003500,false
28539,37003500,false
28540,35994900,false
28541,35994900,false
28542,35002200,false
28543,35997300,false
28544,33999200,false
28545,33999200,false
28546,37001100,false
28547,35003000,false
28548,35003000,false
28549,35004800,false
28550,35004800,false
28551,34001800,false
28552,34997100,false
28553,34997100,false
28554,33999100,false
28555,34999800,false
28556,34999800,false
28557,35002400,false
28558,35002400,false
28559,35002400,false
28560,35002400,false
28561,35000000,false
28562,35000000,false
28563,35000000,false
28564,33999300,false
28565,34000300,false
28566,32998500,false
28567,34000300,false
28568,36004000,false
28569,35003200,false
28570,34001400,false
28571,34001400,false
28572,32998600,false
28573,32998600,false
28574,33995500,false
28575,32998600,false
28576,32994700,false
28577,33998200,false
28578,32000700,false
28579,32000700,false
28580,34007900,false
28581,32006700,false
28582,32006700,false
28583,32994900,false
28584,31996300,false
28585,30998300,false
28586,32004200,false
28587,32004200,false
28588,33002200,false
28589,33002200,false
28590,32997300,false
28591,31995600,false
28592,31995600,false
28593,32009400,false
28594,32009400,false
28595,32009400,false
28596,32009400,false
28597,30006900,false
28598,32000000,false
28599,30998900,false
28600,32999800,false
28601,31998700,false
28602,31998700,false
28603,32999800,false
28604,33001300,false
28605,32003300,false
28606,31002700,false
28607,32001800,false
28608,33002400,false
28609,32001800,false
28610,33002700,false
28611,34002600,false
28612,32998600,false
28613,31997400,false
28614,30999700,false
28615,32999800,false
28616,32999800,false
28617,32002100,false
28618,32002100,false
28619,31999800,false
28620,29995200,false
28621,31999800,false
28622,30994100,false
28623,29989100,false
28624,31996800,false
28625,29989100,false
28626,30991400,false
28627,30001000,false
28628,30001000,false
28629,28996700,false
28630,28997900,false
28631,29996200,false
28632,28997900,false
28633,29996200,false
28634,30002800,false
28635,29005800,false
28636,28000900,false
28637,28000900,false
28638,28995500,false
28639,30000400,false
28640,28995500,false
28641,28995500,false
28642,30000300,false
28643,29005200,false
28644,30006400,false
28645,29002600,false
28646,30006400,false
28647,30000600,false
28648,30000600,false
28649,29995600,false
28650,29995600,false
28651,29000300,false
28652,29998200,false
28653,30993500,false
28654,29998200,false
28655,28997000,false
28656,28997000,false
28657,29999000,false
28658,28997000,false
28659,30999600,false
28660,29997600,false
28661,29000800,false
28662,29000800,false
28663,30003100,false
28664,29001300,false
28665,29001300,false
28666,29001300,false
28667,29000800,false
28668,29000800,false
28669,29000800,false
28670,30003700,false
28671,29997500,false
28672,29002500,false
28673,28002900,false
28674,29002500,false
28675,29001200,false
28676,30000800,false
28677,28985800,false
28678,27997600,false
28679,29999000,false
28680,28985800,false
28681,28985800,false
28682,30998600,false
28683,27997600,false
28684,31000900,false
28685,28999800,false
28686,28999800,false
28687,28999800,false
28688,28999800,false
28689,28006700,false
28690,29004500,false
28691,30001400,false
28692,29997800,false
28693,30994700,false
28694,34001800,false
28695,30994700,false
28696,30994700,false
28697,30000600,false
28698,31000400,false
28699,31992400,false
28700,29997500,false
28701,33001900,false
28702,33001900,false
28703,34001700,false
28704,31999300,false
28705,31998200,false
28706,31998200,false
28707,30997300,false
28708,33999700,false
28709,33000600,false
28710,30999800,false
28711,35002300,false
28712,31997500,false
28713,30995100,false
28714,32003500,false
28715,32003500,false
28716,31008800,false
28717,32000700,false
28718,29000000,false
28719,32995400,false
28720,31008300,false
28721,35006600,false
28722,32010600,false
28723,33004200,false
28724,34003100,false
28725,33004200,false
28726,30994500,false
28727,35003300,false
28728,34001000,false
28729,33001500,false
28730,37999300,false
28731,29997200,false
28732,32004500,false
28733,32004500,false
28734,31996000,false
28735,36002200,false
28736,36002200,false
28737,34002700,false
28738,34997300,false
28739,35001800,false
28740,32995800,false
28741,36994900,false
28742,36994900,false
28743,31998900,false
28744,34994100,false
28745,32998700,false
28746,35004100,false
28747,41007100,false
28748,33008800,false
28749,29995300,false
28750,29995300,false
28751,32000000,false
28752,32000000,false
28753,36003700,false
28754,35001000,false
28755,36000200,false
28756,36000200,false
28757,33997300,false
28758,33997300,false
28759,40997300,false
28760,34999600,false
28761,46002300,false
28762,39003100,false
28763,40998400,false
28764,35998700,false
28765,38000700,false
28766,39001300,false
28767,37047100,false
28768,37047100,false
28769,31048400,false
28770,34054300,false
28771,32661900,false
28772,42200400,false
28773,37196900,false
28774,33192700,false
28775,40198300,false
28776,32021300,false
28777,37021900,false
28778,30555600,false
28779,30555600,false
28780,31085300,false
28781,31675200,false
28782,31974100,false
28783,37978300,false
28784,38487300,false
28785,32491300,false
28786,39493200,false
28787,41489300,false
28788,39493200,false
28789,40068200,false
28790,41066000,false
28791,38623100,false
28792,38623100,false
28793,39285800,false
28794,41865100,false
28795,44452700,false
28796,41454700,false
28797,45003100,false
28798,36005100,false
28799,36005100,false
28800,31509600,false
28801,33880900,false
28802,33880900,false
28803,31451800,false
28804,36451700,false
28805,34977100,false
28806,32976700,false
28807,34487900,false
28808,33541300,false
28809,34543700,false
28810,33092100,false
28811,34089800,false
28812,32613900,false
28813,37180400,false
28814,32182000,false
28815,32715900,false
28816,33707800,false
28817,34217700,false
28818,32249000,false
28819,33780500,false
28820,31778100,false
28821,32771700,false
28822,32771700,false
28823,31782800,false
28824,32779800,false
28825,38782600,false
28826,30780700,false
28827,33776600,false
28828,31777500,false
28829,31777500,false
28830,31777500,false
28831,29778700,false
28832,29778700,false
28833,31778600,false
28834,29787500,false
28835,35782300,false
28836,32781600,false
28837,34779800,false
28838,32781600,false
28839,28776200,false
28840,31782500,false
28841,31782500,false
28842,27782900,false
28843,30784000,false
28844,30776900,false
28845,29768900,false
28846,30776900,false
28847,31776700,false
28848,30773300,false
28849,29780000,false
28850,29780000,false
28851,29780000,false
28852,27784500,false
28853,29780400,false
28854,27784500,false
28855,27784500,false
28856,28778600,false
28857,27776300,false
28858,27776300,false
28859,40774900,false
28860,28783800,false
28861,30774800,false
28862,31790700,false
28863,29739900,false
28864,30724600,false
28865,34777100,false
28866,33778000,false
28867,32778300,false
28868,37777600,false
28869,24323900,false
28870,26712300,false
28871,33213600,false
28872,28286400,false
28873,32578800,false
28874,31692600,false
28875,25775100,false
28876,26917000,false
28877,30290900,false
28878,34583300,false
28879,26328600,false
28880,36111700,false
28881,35580900,false
28882,27330100,false
28883,31152000,false
28884,36220600,false
28885,36756300,false
28886,29267200,false
28887,35273300,false
28888,30774400,false
28889,33150200,false
28890,35288000,false
28891,38757100,false
28892,34713000,false
28893,38221400,false
28894,37802400,false
28895,31896600,false
28896,38101300,false
28897,35489600,false
28898,42729200,false
28899,32899400,false
28900,37290300,false
28901,28995500,false
28902,29550200,false
28903,30594000,false
28904,27000100,false
28905,33237700,false
28906,28998800,false
28907,35775600,false
28908,34802000,false
28909,29998500,false
28910,31000200,false
28911,31000200,false
28912,30000400,false
28913,30000400,false
28914,34157400,false
28915,30997200,false
28916,36804200,false
28917,36239600,false
28918,46583700,false
28919,31003900,false
28920,34067000,false
28921,44801600,false
28922,36686500,false
28923,33997800,false
28924,34520500,false
28925,38289800,false
28926,24998200,false
28927,28993500,false
28928,24998200,false
28929,22998400,false
28930,42325300,false
28931,29996500,false
28932,26001200,false
28933,29003800,false
28934,29996500,false
28935,30997000,false
28936,31993500,false
28937,38064900,false
28938,30997000,false
28939,39689000,false
28940,35999100,false
28941,39596100,false
28942,36995900,false
28943,34997200,false
28944,29997200,false
28945,30998800,false
28946,32003200,false
28947,32995900,false
28948,32995900,false
28949,26999600,false
28950,31000000,false
28951,31000000,false
28952,34001200,false
28953,31000000,false
28954,37000600,false
28955,31994500,false
28956,27002800,false
28957,34995700,false
28958,32998600,false
28959,35001900,false
28960,26985800,false
28961,26985800,false
28962,26001100,false
28963,35001900,false
28964,24998500,false
28965,25001200,false
28966,26000200,false
28967,26000200,false
28968,25001200,false
28969,25001200,false
28970,24002100,false
28971,35997200,false
28972,25000100,false
28973,23997600,false
28974,23997600,false
28975,22995600,false
28976,26000800,false
28977,24998300,false
28978,23996300,false
28979,22998700,false
28980,22998700,false
28981,21997200,false
28982,20999300,false
28983,22000300,false
28984,19999500,false
28985,19999500,false
28986,19999500,false
28987,21995800,false
28988,18993700,false
28989,19996500,false
28990,20996000,false
28991,18993700,false
28992,18993700,false
28993,20996600,false
28994,17994700,false
28995,14992800,false
28996,13997400,false
28997,11995400,false
28998,3001800,false
28999,2001700,false
29000,6323000,false
29001,6848300,false
29002,9121700,false
29003,9121700,false
29004,9121700,false
29005,10120600,false
29006,11117400,false
29007,11117400,false
29008,12120000,false
29009,12120000,false
29010,13117500,false
29011,14117500,false
29012,14117500,false
29013,15118800,false
29014,16122800,false
29015,16122800,false
29016,16122800,false
29017,17121900,false
29018,3004400,false
29019,17121900,false
29020,18123300,false
29021,18123300,false
29022,18123300,false
29023,19121200,false
29024,19121200,false
29025,19121200,false
29026,19121200,false
29027,20119400,false
29028,20119400,false
29029,21117800,false
29030,21117800,false
29031,21117800,false
29032,21117800,false
29033,22123600,false
29034,23118500,false
29035,23118500,false
29036,23118500,false
29037,24119800,false
29038,24119800,false
29039,24119800,false
29040,25118400,false
29041,25118400,false
29042,26120500,false
29043,26119000,false
29044,26119000,false
29045,26119000,false
29046,27122100,false
29047,27122100,false
29048,27122100,false
29049,28123500,false
29050,28123500,false
29051,28123500,false
29052,28123500,false
29053,29117800,false
29054,29117800,false
29055,30125100,false
29056,31127200,false
29057,30125100,false
29058,31118800,false
29059,31118800,false
29060,31118800,false
29061,32119900,false
29062,32119900,false
29063,32119900,false
29064,32119900,false
29065,33126600,false
29066,33126600,false
29067,34119700,false
29068,34119700,false
29069,34119700,false
29070,35118400,false
29071,35118400,false
29072,36124400,false
29073,36124400,false
29074,37129400,false
29075,37129400,false
29076,37129400,false
29077,38120400,false
29078,39122500,false
29079,38120400,false
29080,38120400,false
29081,39120500,false
29082,39120500,false
29083,40120700,false
29084,40120700,false
29085,3996300,false
29086,41125300,false
29087,41125300,false
29088,41125300,false
29089,42123200,false
29090,42123200,false
29091,42123200,false
29092,43118700,false
29093,2993300,false
29094,1995400,false
29095,3997900,false
29096,2994700,false
29097,6997500,false
29098,46133200,false
29099,46133200,false
29100,47119400,false
29101,47119400,false
29102,37001200,false
29103,48118600,false
29104,38002600,false
29105,43795300,false
29106,43270000,false
29107,42996900,false
29108,42996900,false
29109,44014500,false
29110,7003000,false
29111,53136200,false
29112,54116800,false
29113,41996800,false
29114,41996800,false
29115,42002000,false
29116,44998900,false
29117,40000700,false
29118,41002000,false
29119,40000300,false
29120,40000300,false
29121,39001200,false
29122,39996100,false
29123,41996100,false
29124,38997700,false
29125,39995600,false
29126,40996900,false
29127,41998300,false
29128,40996900,false
29129,39999000,false
29130,39998600,false
29131,39000200,false
29132,39000200,false
29133,39000200,false
29134,40009300,false
29135,42005900,false
29136,41998000,false
29137,40003200,false
29138,44000500,false
29139,39001900,false
29140,40003200,false
29141,40999900,false
29142,39998600,false
29143,42998400,false
29144,41002200,false
29145,40003600,false
29146,40003600,false
29147,41008200,false
29148,40007600,false
29149,39004500,false
29150,40999200,false
29151,40999200,false
29152,39995500,false
29153,39995500,false
29154,41998200,false
29155,41998200,false
29156,40996800,false
29157,38995200,false
29158,40996800,false
29159,40002500,false
29160,39995700,false
29161,41003000,false
29162,39995700,false
29163,39002000,false
29164,40004900,false
29165,40003800,false
29166,40003800,false
29167,40003800,false
29168,41002500,false
29169,39995800,false
29170,42003600,false
29171,39999700,false
29172,39999700,false
29173,39999700,false
29174,40992800,false
29175,40003700,false
29176,37992700,false
29177,38997700,false
29178,76124100,false
29179,38003700,false
29180,38994700,false
29181,38994700,false
29182,39000300,false
29183,39000300,false
29184,38000200,false
29185,38999600,false
29186,37999400,false
29187,44005600,false
29188,39003300,false
29189,79124000,false
29190,38995500,false
29191,38995500,false
29192,38995200,false
29193,37999700,false
29194,36999800,false
29195,37998800,false
29196,37998800,false
29197,36999500,false
29198,36986900,false
29199,36000700,false
29200,37008700,false
29201,36009500,false
29202,36009500,false
29203,36000200,false
29204,40002300,false
29205,35001900,false
29206,36001400,false
29207,34001100,false
29208,33987100,false
29209,35004700,false
29210,33987100,false
29211,33006500,false
29212,34986300,false
29213,34005700,false
29214,34004100,false
29215,33000500,false
29216,35006800,false
29217,33000500,false
29218,34004100,false
29219,34999000,false
29220,33995400,false
29221,34999000,false
29222,30000500,false
29223,31999600,false
29224,33003800,false
29225,32002500,false
29226,34000000,false
29227,35000900,false
29228,32998700,false
29229,32000900,false
29230,34003000,false
29231,33005200,false
29232,31996100,false
29233,33005200,false
29234,32996200,false
29235,35003100,false
29236,32005900,false
29237,31001600,false
29238,30004900,false
29239,31996100,false
29240,31996100,false
29241,31996100,false
29242,30999400,false
29243,31001600,false
29244,31001600,false
29245,31001600,false
29246,31001600,false
29247,28001700,false
29248,31995500,false
29249,31003900,false
29250,29001800,false
29251,31995500,false
29252,31995500,false
29253,31003900,false
29254,30001000,false
29255,31002300,false
29256,30001000,false
29257,25001900,false
29258,27997600,false
29259,29998400,false
29260,29998400,false
29261,29998400,false
29262,30998900,false
29263,27997200,false
29264,31999300,false
29265,27997200,false
29266,28995900,false
29267,32005000,false
29268,28006400,false
29269,27003700,false
29270,33005500,false
29271,28006400,false
29272,29995700,false
29273,28998700,false
29274,30994400,false
29275,27996200,false
29276,28998000,false
29277,30000000,false
29278,28998000,false
29279,30000000,false
29280,29997000,false
29281,29000400,false
29282,28001000,false
29283,28001000,false
29284,29000400,false
29285,35000300,false
29286,28000000,false
29287,26005600,false
29288,28000000,false
29289,31001100,false
29290,28001000,false
29291,27002400,false
29292,27002400,false
29293,29995800,false
29294,28001400,false
29295,28002100,false
29296,29001100,false
29297,31001100,false
29298,27002200,false
29299,29002300,false
29300,28992900,false
29301,30000900,false
29302,29992400,false
29303,29000300,false
29304,28000800,false
29305,26997200,false
29306,28000800,false
29307,27996300,false
29308,29999400,false
29309,30991500,false
29310,27996300,false
29311,27998700,false
29312,28997900,false
29313,26997600,false
29314,26997600,false
29315,27999400,false
29316,27999400,false
29317,27004500,false
29318,27004500,false
29319,28998800,false
29320,29999900,false
29321,28003900,false
29322,28003900,false
29323,28003900,false
29324,27007000,false
29325,28003200,false
29326,28003200,false
29327,26002700,false
29328,25005400,false
29329,25999900,false
29330,27000000,false
29331,25999900,false
29332,27999800,false
29333,26999700,false
29334,28998900,false
29335,30003200,false
29336,30003200,false
29337,27998800,false
29338,29001200,false
29339,31005600,false
29340,25002400,false
29341,28006700,false
29342,21993700,false
29343,21001400,false
29344,25997400,false
29345,27995400,false
29346,22991600,false
29347,24998200,false
29348,23997800,false
29349,25996100,false
29350,27996800,false
29351,24999300,false
29352,25999700,false
29353,23993100,false
29354,27001100,false
29355,20999200,false
29356,20999200,false
29357,22001200,false
29358,31998700,false
29359,29001000,false
29360,28001700,false
29361,27995800,false
29362,33998000,false
29363,29002000,false
29364,24999500,false
29365,21000000,false
29366,32997400,false
29367,27001200,false
29368,23003500,false
29369,30000000,false
29370,28998200,false
29371,26996300,false
29372,26996300,false
29373,34999000,false
29374,29006500,false
29375,35008400,false
29376,27005800,false
29377,30999300,false
29378,27001600,false
29379,37999300,false
29380,27999600,false
29381,40995200,false
29382,37997500,false
29383,34000700,false
29384,30997700,false
29385,35994100,false
29386,30995900,false
29387,43002100,false
29388,43002100,false
29389,29000100,false
29390,42994600,false
29391,36000100,false
29392,39996900,false
29393,29998400,false
29394,30005000,false
