sql requestN, sql Time [ns],sql Failed
27338,9000200,false
27339,8004000,false
27340,9004200,false
27341,8996500,false
27342,8996500,false
27343,7992500,false
27344,7000100,false
27345,7007300,false
27346,9001700,false
27347,239557300,false
27348,67000400,false
27349,6990900,false
27350,82512400,false
27351,80514400,false
27352,61006300,false
27353,243563400,false
27354,17003900,false
27355,10002400,false
27356,50004300,false
27357,34998200,false
27358,246558400,false
27359,19184000,false
27360,19524900,false
27361,18577800,false
27362,20611300,false
27363,23631300,false
27364,13099200,false
27365,12010100,false
27366,17522900,false
27367,8987900,false
27368,8995200,false
27369,305178500,false
27370,12995600,false
27371,312174900,false
27372,331773900,false
27373,7998400,false
27374,8998900,false
27375,300175100,false
27376,6999200,false
27377,6004200,false
27378,4998300,false
27379,6001600,false
27380,4996900,false
27381,6000200,false
27382,7000500,false
27383,5993800,false
27384,6998900,false
27385,333176200,false
27386,352171900,false
27387,336173200,false
27388,359163700,false
27389,54996200,false
27390,53004400,false
27391,50000200,false
27392,41990300,false
27393,8004600,false
27394,26002100,false
27395,22003200,false
27396,9010100,false
27397,14000400,false
27398,10997400,false
27399,11990600,false
27400,10007100,false
27401,11995900,false
27402,10006200,false
27403,11003500,false
27404,17999200,false
27405,368174700,false
27406,408177300,false
27407,376516000,false
27408,18446800,false
27409,359066500,false
27410,361731100,false
27411,408517900,false
27412,21341700,false
27413,368733500,false
27414,23346700,false
27415,23044000,false
27416,404799300,false
27417,44286900,false
27418,47283900,false
27419,410015900,false
27420,46295200,false
27421,60190900,false
27422,341914200,false
27423,74727800,false
27424,82768500,false
27425,450500700,false
27426,330771000,false
27427,333581200,false
27428,329834500,false
27429,355231700,false
27430,74548000,false
27431,359018400,false
27432,368435600,false
27433,79147700,false
27434,82155100,false
27435,369913800,false
27436,87149400,false
27437,359913800,false
27438,378978100,false
27439,371928300,false
27440,56679100,false
27441,399927200,false
27442,397926500,false
27443,403643300,false
27444,32000800,false
27445,387910700,false
27446,35002300,false
27447,444027900,false
27448,411808900,false
27449,36999500,false
27450,380396300,false
27451,18983300,false
27452,390912600,false
27453,52536900,false
27454,392947100,false
27455,418456800,false
27456,58541900,false
27457,411262500,false
27458,416456900,false
27459,390938200,false
27460,417447100,false
27461,397938400,false
27462,387941300,false
27463,401936600,false
27464,254317500,false
27465,464114600,false
27466,422443300,false
27467,413934800,false
27468,54524400,false
27469,433452000,false
27470,194968100,false
27471,71540200,false
27472,426260800,false
27473,336754100,false
27474,428447000,false
27475,420939100,false
27476,405936000,false
27477,409937100,false
27478,351937700,false
27479,428264800,false
27480,408939400,false
27481,255320800,false
27482,353942800,false
27483,417942300,false
27484,438456700,false
27485,398923500,false
27486,417939000,false
27487,410943700,false
27488,56687100,false
27489,454167700,false
27490,463847000,false
27491,51389400,false
27492,442542300,false
27493,469697200,false
27494,61094800,false
27495,398777900,false
27496,403464400,false
27497,488525500,false
27498,321352300,false
27499,316355100,false
27500,109569100,false
27501,74040800,false
27502,78036700,false
27503,415973700,false
27504,93039300,false
27505,498306000,false
27506,189244000,false
27507,82045500,false
27508,87048700,false
27509,295350600,false
27510,423972400,false
27511,337357700,false
27512,518489800,false
27513,486978400,false
27514,486971500,false
27515,284010300,false
27516,146564100,false
27517,464973500,false
27518,475959500,false
27519,340349200,false
27520,92034100,false
27521,468974700,false
27522,340360000,false
27523,492988900,false
27524,495990000,false
27525,127580900,false
27526,100035300,false
27527,526490300,false
27528,488975000,false
27529,92041900,false
27530,433974800,false
27531,515483500,false
27532,494987200,false
27533,503986000,false
27534,107047300,false
27535,37979500,false
27536,45941300,false
27537,206659700,false
27538,204187400,false
27539,210794400,false
27540,38719300,false
27541,63981700,false
27542,65671900,false
27543,529577700,false
27544,118031600,false
27545,109890600,false
27546,125563400,false
27547,120535300,false
27548,313599400,false
27549,314128300,false
27550,123379400,false
27551,277093400,false
27552,205706900,false
27553,278901200,false
27554,87658400,false
27555,207784500,false
27556,70197000,false
27557,104850300,false
27558,114500600,false
27559,207082400,false
27560,206321100,false
27561,276922800,false
27562,94391300,false
27563,80208100,false
27564,287671400,false
27565,213143100,false
27566,82098700,false
27567,215386400,false
27568,216432600,false
27569,215948200,false
27570,216960500,false
27571,290622500,false
27572,186415800,false
27573,97382000,false
27574,76661500,false
27575,184421600,false
27576,23159500,false
27577,109382600,false
27578,227958200,false
27579,27631900,false
27580,29687700,false
27581,20374800,false
27582,111122300,false
27583,197724200,false
27584,200333000,false
27585,118293500,false
27586,43473900,false
27587,37461200,false
27588,30470200,false
27589,214887600,false
27590,36476500,false
27591,29735500,false
27592,17098600,false
27593,33902400,false
27594,230227800,false
27595,15148800,false
27596,12121600,false
27597,16215700,false
27598,8884000,false
27599,237110700,false
27600,245111500,false
27601,10005700,false
27602,75689700,false
27603,66693300,false
27604,80972800,false
27605,82510700,false
27606,6997800,false
27607,7997100,false
27608,264116400,false
27609,267108400,false
27610,268109000,false
27611,61221900,false
27612,82691100,false
27613,264106800,false
27614,267106200,false
27615,272109900,false
27616,270108400,false
27617,9011500,false
27618,45581800,false
27619,8012200,false
27620,50217600,false
27621,7000700,false
27622,273110600,false
27623,38002000,false
27624,44067100,false
27625,278109500,false
27626,38002100,false
27627,276107800,false
27628,280109500,false
27629,36997000,false
27630,14994900,false
27631,10998200,false
27632,286109900,false
27633,14290300,false
27634,12779400,false
27635,11201800,false
27636,9973600,false
27637,10543100,false
27638,245397100,false
27639,246396900,false
27640,15122100,false
27641,245391000,false
27642,9998800,false
27643,256385600,false
27644,20037100,false
27645,9995500,false
27646,10995300,false
27647,234384700,false
27648,323432200,false
27649,14003500,false
27650,16549200,false
27651,15236500,false
27652,16373900,false
27653,14986400,false
27654,271152500,false
27655,30753300,false
27656,288141300,false
27657,40754100,false
27658,34369400,false
27659,37117200,false
27660,35979800,false
27661,32597800,false
27662,49648100,false
27663,333171300,false
27664,325158600,false
27665,43015900,false
27666,331165400,false
27667,337164000,false
27668,339170500,false
27669,349165900,false
27670,341175000,false
27671,47425600,false
27672,349169200,false
27673,354170100,false
27674,371000500,false
27675,70255100,false
27676,88849300,false
27677,385013400,false
27678,365151300,false
27679,388009300,false
27680,374009500,false
27681,388021100,false
27682,388021100,false
27683,56841100,false
27684,389991800,false
27685,388004700,false
27686,399995600,false
27687,61834900,false
27688,70202800,false
27689,392005400,false
27690,392002100,false
27691,311571600,false
27692,64827900,false
27693,64827900,false
27694,399002000,false
27695,403998700,false
27696,385665400,false
27697,297624100,false
27698,324067400,false
27699,413002600,false
27700,35007800,false
27701,328159100,false
27702,329801500,false
27703,305629500,false
27704,322622700,false
27705,307138200,false
27706,315320900,false
27707,43991000,false
27708,51994800,false
27709,356017800,false
27710,250933600,false
27711,51996600,false
27712,46995200,false
27713,59010900,false
27714,58009100,false
27715,69003400,false
27716,379872300,false
27717,45000900,false
27718,69998900,false
27719,377256500,false
27720,369619000,false
27721,61000100,false
27722,371147100,false
27723,391961800,false
27724,286827900,false
27725,380118400,false
27726,388120500,false
27727,371215300,false
27728,405304400,false
27729,402766000,false
27730,474959800,false
27731,293427500,false
27732,405981500,false
27733,398677200,false
27734,304429500,false
27735,51494700,false
27736,79491200,false
27737,71512400,false
27738,71512400,false
27739,302449500,false
27740,124512200,false
27741,296444600,false
27742,304435900,false
27743,420855600,false
27744,63509600,false
27745,69503500,false
27746,263106400,false
27747,310438400,false
27748,168338300,false
27749,415125500,false
27750,324967600,false
27751,49046100,false
27752,322515900,false
27753,178412700,false
27754,321513100,false
27755,60574600,false
27756,35090100,false
27757,339519400,false
27758,53689800,false
27759,142579100,false
27760,152580200,false
27761,41074300,false
27762,59091500,false
27763,377510100,false
27764,76087200,false
27765,469928600,false
27766,64073900,false
27767,80210100,false
27768,71086900,false
27769,161584700,false
27770,217417800,false
27771,62069200,false
27772,373524200,false
27773,39999300,false
27774,378515400,false
27775,381513300,false
27776,189721500,false
27777,38160000,false
27778,238586000,false
27779,58151800,false
27780,186743500,false
27781,187745500,false
27782,56149200,false
27783,383668600,false
27784,471447800,false
27785,76227700,false
27786,198727400,false
27787,95227500,false
27788,126728300,false
27789,51152400,false
27790,194741900,false
27791,182734100,false
27792,68159100,false
27793,62152700,false
27794,183740800,false
27795,57174100,false
27796,41158800,false
27797,93237800,false
27798,136740300,false
27799,43166000,false
27800,198739000,false
27801,146182200,false
27802,149962400,false
27803,37775100,false
27804,215086500,false
27805,61541600,false
27806,56548100,false
27807,217133400,false
27808,55559300,false
27809,164131600,false
27810,240128900,false
27811,286966900,false
27812,288970800,false
27813,63551700,false
27814,138640000,false
27815,138640000,false
27816,33392900,false
27817,142646400,false
27818,63397300,false
27819,21625500,false
27820,29957900,false
27821,154627800,false
27822,187134800,false
27823,20997900,false
27824,8007100,false
27825,155622400,false
27826,178632000,false
27827,156092400,false
27828,87388400,false
27829,204141800,false
27830,47055800,false
27831,174643400,false
27832,54178800,false
27833,204140700,false
27834,72395300,false
27835,210135900,false
27836,176618700,false
27837,175625200,false
27838,75394700,false
27839,31997700,false
27840,46000500,false
27841,72395500,false
27842,177626300,false
27843,45997000,false
27844,15997600,false
27845,44992500,false
27846,176627000,false
27847,41001500,false
27848,28001700,false
27849,171089500,false
27850,22995300,false
27851,17996600,false
27852,23001800,false
27853,23993500,false
27854,12315300,false
27855,19400300,false
27856,15450700,false
27857,13133000,false
27858,39453400,false
27859,34452900,false
27860,41452600,false
27861,204993700,false
27862,209078800,false
27863,137840200,false
27864,170993900,false
27865,8002300,false
27866,29052000,false
27867,7997100,false
27868,220081900,false
27869,211004700,false
27870,175004900,false
27871,224082000,false
27872,8006000,false
27873,19001500,false
27874,19001500,false
27875,180006300,false
27876,10996400,false
27877,14782700,false
27878,14160400,false
27879,17127900,false
27880,194876700,false
27881,15950800,false
27882,13701000,false
27883,18329500,false
27884,14604400,false
27885,214488200,false
27886,188325100,false
27887,189326500,false
27888,237478700,false
27889,202326200,false
27890,209367400,false
27891,26047500,false
27892,36045100,false
27893,30037900,false
27894,43032000,false
27895,218362000,false
27896,224370800,false
27897,40050500,false
27898,258368400,false
27899,179986500,false
27900,264381800,false
27901,223988000,false
27902,34010600,false
27903,63059700,false
27904,55012200,false
27905,40008800,false
27906,230978800,false
27907,43004000,false
27908,271389800,false
27909,272383700,false
27910,272383700,false
27911,59003200,false
27912,274375400,false
27913,192511200,false
27914,184317300,false
27915,127950200,false
27916,186927000,false
27917,188922400,false
27918,243923600,false
27919,278324500,false
27920,279330600,false
27921,241926800,false
27922,207919700,false
27923,193923800,false
27924,196931800,false
27925,38947200,false
27926,207924700,false
27927,258926300,false
27928,152473800,false
27929,148472500,false
27930,211922500,false
27931,221916500,false
27932,29518000,false
27933,158481600,false
27934,43948900,false
27935,36605800,false
27936,37405400,false
27937,227917200,false
27938,49932700,false
27939,22999200,false
27940,45930800,false
27941,45930800,false
27942,265924000,false
27943,311322000,false
27944,223927500,false
27945,276921900,false
27946,273926300,false
27947,36999600,false
27948,31148800,false
27949,38143300,false
27950,26667000,false
27951,22671000,false
27952,113619200,false
27953,26672800,false
27954,188143900,false
27955,31674500,false
27956,31660200,false
27957,27669800,false
27958,28670700,false
27959,78608200,false
27960,80621200,false
27961,32006100,false
27962,24000400,false
27963,95609400,false
27964,98608300,false
27965,97603100,false
27966,99616200,false
27967,57669900,false
27968,97618100,false
27969,94671100,false
27970,61679400,false
27971,93662100,false
27972,65668000,false
27973,97658600,false
27974,15002800,false
27975,18999500,false
27976,17000300,false
27977,9990600,false
27978,68667000,false
27979,64521700,false
27980,14001200,false
27981,14001200,false
27982,106679300,false
27983,10992600,false
27984,74669800,false
27985,11999700,false
27986,11999700,false
27987,9999300,false
27988,80669100,false
27989,73519700,false
27990,10006600,false
27991,12008700,false
27992,33992700,false
27993,16006200,false
27994,11002600,false
27995,10004000,false
27996,9997800,false
27997,32995000,false
27998,6999300,false
27999,6994500,false
28000,10695200,false
28001,12545700,false
28002,15520000,false
28003,7839500,false
28004,20150200,false
28005,32796900,false
28006,41286900,false
28007,27776400,false
28008,82956400,false
28009,86957100,false
28010,85957200,false
28011,13998500,false
28012,91956000,false
28013,31004700,false
28014,116958700,false
28015,30001600,false
28016,120961100,false
28017,29005600,false
28018,122959000,false
28019,127957200,false
28020,22236700,false
28021,26227900,false
28022,26226700,false
28023,143185400,false
28024,21223700,false
28025,149180900,false
28026,14001000,false
28027,18001400,false
28028,18995000,false
28029,163447900,false
28030,164076100,false
28031,14348400,false
28032,19345000,false
28033,23347800,false
28034,32357300,false
28035,16577100,false
28036,187705800,false
28037,190359400,false
28038,19818600,false
28039,203354200,false
28040,202354300,false
28041,203352700,false
28042,15998800,false
28043,208352100,false
28044,210355800,false
28045,23243800,false
28046,211351700,false
28047,19004800,false
28048,215358900,false
28049,15003200,false
28050,15003200,false
28051,13996300,false
28052,221353500,false
28053,222357000,false
28054,12001200,false
28055,9997900,false
28056,225356800,false
28057,11993400,false
28058,19995700,false
28059,11000000,false
28060,10001000,false
28061,10997200,false
28062,9996900,false
28063,9996900,false
28064,7004200,false
28065,8004800,false
28066,7996000,false
28067,7996000,false
28068,8006300,false
28069,8010700,false
28070,9010200,false
28071,7017400,false
28072,9012200,false
28073,8999700,false
28074,9991600,false
28075,7989700,false
28076,8986400,false
28077,7988800,false
28078,5009600,false
28079,6008000,false
28080,8009000,false
28081,7989000,false
28082,6990600,false
28083,4984900,false
28084,4999300,false
28085,5999500,false
28086,6000400,false
28087,5999700,false
28088,6001800,false
28089,6007700,false
28090,7006500,false
28091,6003500,false
28092,5993900,false
28093,292355100,false
28094,293348700,false
28095,294348600,false
28096,208397400,false
28097,214396000,false
28098,295354500,false
28099,203396700,false
28100,296352600,false
28101,297352300,false
28102,134907500,false
28103,177392700,false
28104,180391300,false
28105,89000800,false
28106,300352500,false
28107,302352600,false
28108,303351900,false
28109,305353700,false
28110,11005100,false
28111,306357600,false
28112,164164700,false
28113,309348800,false
28114,160167900,false
28115,308348900,false
28116,128812700,false
28117,309351000,false
28118,310352700,false
28119,122646900,false
28120,147281300,false
28121,19002300,false
28122,131818800,false
28123,109004400,false
28124,98993200,false
28125,106999900,false
28126,316350700,false
28127,317350700,false
28128,94995300,false
28129,197391100,false
28130,99994800,false
28131,70002600,false
28132,72985700,false
28133,82995500,false
28134,321351100,false
28135,39995800,false
28136,40997400,false
28137,27994800,false
28138,22998300,false
28139,19000100,false
28140,16001900,false
28141,16998600,false
28142,356817400,false
28143,24197800,false
28144,364853700,false
28145,389545200,false
28146,31996000,false
28147,37292800,false
28148,10053800,false
28149,7998700,false
28150,7987100,false
28151,5979400,false
28152,6582500,false
28153,409676500,false
28154,7222200,false
28155,7146000,false
28156,7130500,false
28157,8821600,false
28158,8278900,false
28159,8815200,false
28160,6441600,false
28161,5818400,false
28162,6817300,false
28163,432902700,false
28164,432907100,false
28165,433902500,false
28166,102549800,false
28167,435905000,false
28168,435905000,false
28169,435905000,false
28170,72051300,false
28171,34807700,false
28172,9004700,false
28173,14495900,false
28174,14017300,false
28175,12650700,false
28176,16652900,false
28177,6166300,false
28178,9501200,false
28179,8970300,false
28180,12506800,false
28181,470048700,false
28182,9992400,false
28183,473050600,false
28184,473050600,false
28185,10988200,false
28186,473049000,false
28187,468367700,false
28188,20989400,false
28189,487047900,false
28190,500571900,false
28191,31733900,false
28192,35278900,false
28193,507147300,false
28194,34695500,false
28195,508267000,false
28196,46846100,false
28197,55361600,false
28198,57373200,false
28199,50371500,false
28200,538417200,false
28201,59112700,false
28202,563440400,false
28203,564993700,false
28204,64380000,false
28205,73806900,false
28206,579954300,false
28207,76169700,false
28208,73208100,false
28209,579954300,false
28210,77062800,false
28211,596008500,false
28212,596060100,false
28213,596182600,false
28214,61423500,false
28215,61533400,false
28216,73544600,false
28217,79531100,false
28218,614955800,false
28219,616958000,false
28220,54956200,false
28221,623954600,false
28222,651954800,false
28223,39992100,false
28224,73993700,false
28225,655950900,false
28226,78005700,false
28227,659949100,false
28228,659952700,false
28229,351603800,false
28230,48006400,false
28231,51997300,false
28232,664952300,false
28233,665953800,false
28234,160686800,false
28235,374597200,false
28236,235049300,false
28237,358589200,false
28238,73764000,false
28239,670947300,false
28240,670947300,false
28241,362597000,false
28242,75887900,false
28243,377593400,false
28244,371595500,false
28245,108507600,false
28246,673953600,false
28247,673953600,false
28248,675949600,false
28249,355596100,false
28250,358596100,false
28251,677947000,false
28252,240042100,false
28253,245041400,false
28254,678948400,false
28255,383600700,false
28256,376595400,false
28257,94941500,false
28258,39995700,false
28259,258046700,false
28260,693951700,false
28261,695951000,false
28262,43013900,false
28263,404132500,false
28264,406069000,false
28265,396064000,false
28266,702421600,false
28267,401671600,false
28268,392801300,false
28269,406801600,false
28270,268244300,false
28271,705149400,false
28272,280244500,false
28273,414804000,false
28274,412802300,false
28275,393800600,false
28276,29198000,false
28277,409796000,false
28278,420801900,false
28279,74207900,false
28280,732145800,false
28281,732157700,false
28282,426808900,false
28283,83199300,false
28284,433806900,false
28285,744157800,false
28286,431800500,false
28287,432805200,false
28288,417807600,false
28289,85197900,false
28290,743157900,false
28291,430800800,false
28292,272101200,false
28293,43726000,false
28294,77193800,false
28295,46660600,false
28296,51196000,false
28297,40998600,false
28298,30991500,false
28299,31058100,false
28300,26588600,false
28301,435378700,false
28302,752729400,false
28303,319825300,false
28304,758729500,false
28305,763732300,false
28306,446380000,false
28307,107381100,false
28308,64908600,false
28309,69368400,false
28310,767326000,false
28311,471973300,false
28312,448973200,false
28313,168375300,false
28314,73374300,false
28315,461985100,false
28316,459507600,false
28317,448509400,false
28318,56703600,false
28319,85908700,false
28320,108913700,false
28321,28647300,false
28322,38698600,false
28323,83707900,false
28324,96911800,false
28325,72714900,false
28326,472505300,false
28327,86703600,false
28328,95905900,false
28329,124905300,false
28330,86708100,false
28331,497508700,false
28332,790857400,false
28333,43130800,false
28334,175910300,false
28335,61709100,false
28336,28522400,false
28337,56699000,false
28338,221916500,false
28339,45139800,false
28340,143905600,false
28341,246419000,false
28342,29005900,false
28343,149897800,false
28344,36998100,false
28345,28996800,false
28346,17989900,false
28347,22015500,false
28348,520520300,false
28349,13009500,false
28350,29009800,false
28351,244903800,false
28352,10996700,false
28353,17003400,false
28354,16993800,false
28355,107709700,false
28356,158914400,false
28357,158912300,false
28358,160911200,false
28359,209904500,false
28360,87711500,false
28361,253904900,false
28362,59999500,false
28363,91700900,false
28364,218897900,false
28365,15997000,false
28366,275903200,false
28367,20986700,false
28368,23995900,false
28369,97118200,false
28370,25988000,false
28371,25988400,false
28372,179911900,false
28373,190912400,false
28374,37998300,false
28375,110699100,false
28376,25995600,false
28377,197904900,false
28378,84998500,false
28379,102132100,false
28380,61004700,false
28381,423956600,false
28382,264017100,false
28383,184907300,false
28384,117708100,false
28385,63999400,false
28386,10005700,false
28387,112133200,false
28388,69002400,false
28389,186908600,false
28390,14998600,false
28391,52997900,false
28392,25003100,false
28393,195911600,false
28394,204896100,false
28395,26005000,false
28396,123719800,false
28397,64998300,false
28398,395809800,false
28399,13001500,false
28400,27000200,false
28401,21003400,false
28402,23004300,false
28403,17002200,false
28404,9003300,false
28405,9994400,false
28406,17004900,false
28407,6998500,false
28408,203902000,false
28409,6998900,false
28410,7000300,false
28411,7994500,false
28412,8000200,false
28413,5997200,false
28414,9000300,false
28415,7003200,false
28416,7001800,false
28417,7999800,false
28418,62999100,false
28419,8000500,false
28420,9001800,false
28421,225915700,false
28422,68006100,false
28423,69563800,false
28424,7087500,false
28425,7489500,false
28426,10270000,false
28427,8486400,false
28428,11058100,false
28429,15547100,false
28430,10281200,false
28431,86061700,false
28432,57064400,false
28433,63063300,false
28434,58064500,false
28435,27059300,false
28436,35061000,false
28437,62064900,false
28438,13520100,false
28439,20573900,false
28440,14517700,false
28441,14511900,false
28442,7001800,false
28443,7997100,false
28444,6999500,false
28445,5999700,false
28446,5996000,false
28447,5009700,false
28448,28002400,false
28449,26003200,false
28450,286971400,false
28451,284974000,false
28452,7998100,false
28453,10999000,false
28454,10005400,false
28455,10222300,false
28456,11205200,false
28457,323183900,false
28458,326186000,false
28459,14991600,false
28460,333468700,false
28461,329465700,false
28462,331740200,false
28463,376787700,false
28464,377788400,false
28465,50601700,false
28466,306592600,false
28467,46323600,false
28468,55605300,false
28469,46325500,false
28470,320583600,false
28471,24001600,false
28472,343120200,false
28473,415310400,false
28474,259399800,false
28475,399104300,false
28476,425324400,false
28477,421105700,false
28478,82518600,false
28479,388925600,false
28480,380394700,false
28481,413098500,false
28482,431116700,false
28483,371405200,false
28484,115522000,false
28485,423101700,false
28486,423101700,false
28487,378400800,false
28488,467233300,false
28489,401933900,false
28490,384397900,false
28491,382405200,false
28492,399402700,false
28493,83002300,false
28494,312400800,false
28495,303402300,false
28496,50001500,false
28497,407931200,false
28498,406935500,false
28499,388401200,false
28500,446104200,false
28501,310403800,false
28502,279835400,false
28503,86993800,false
28504,443099600,false
28505,345398200,false
28506,437098100,false
28507,415932300,false
28508,424526400,false
28509,366385700,false
28510,398401100,false
28511,421928400,false
28512,122524000,false
28513,400399900,false
28514,323400300,false
28515,447111400,false
28516,401401700,false
28517,296316300,false
28518,327404400,false
28519,425936600,false
28520,38006700,false
28521,66004600,false
28522,323402300,false
28523,359403400,false
28524,270341000,false
28525,340857400,false
28526,369854000,false
28527,436387200,false
28528,338383900,false
28529,426382800,false
28530,383099500,false
28531,66950500,false
28532,330357000,false
28533,388353900,false
28534,356340700,false
28535,544575600,false
28536,309599200,false
28537,55257400,false
28538,62173200,false
28539,369570000,false
28540,368108000,false
28541,440633300,false
28542,65644500,false
28543,28720200,false
28544,68175700,false
28545,42175700,false
28546,44173000,false
28547,403572900,false
28548,392575500,false
28549,371570500,false
28550,11904400,false
28551,374575400,false
28552,36725400,false
28553,389573500,false
28554,54172000,false
28555,323516600,false
28556,27212800,false
28557,425569700,false
28558,280291600,false
28559,88168100,false
28560,417564000,false
28561,58211700,false
28562,415562200,false
28563,103162900,false
28564,107165400,false
28565,357506200,false
28566,93176600,false
28567,80711300,false
28568,119165700,false
28569,363503800,false
28570,130169400,false
28571,450568300,false
28572,324503100,false
28573,55992600,false
28574,116162400,false
28575,429240800,false
28576,105393200,false
28577,127363500,false
28578,131368500,false
28579,536893600,false
28580,248885600,false
28581,430771600,false
28582,132370400,false
28583,251897700,false
28584,255896300,false
28585,111369400,false
28586,252896900,false
28587,63204500,false
28588,381710800,false
28589,439775300,false
28590,384709100,false
28591,255895800,false
28592,79139000,false
28593,220369600,false
28594,302941100,false
28595,73194900,false
28596,73194000,false
28597,77198200,false
28598,82194000,false
28599,84661500,false
28600,82192800,false
28601,76189000,false
28602,82193900,false
28603,73187500,false
28604,89194100,false
28605,164369800,false
28606,88195100,false
28607,158365900,false
28608,85201500,false
28609,47210200,false
28610,43213500,false
28611,161369900,false
28612,37216600,false
28613,46213200,false
28614,24012900,false
28615,20993500,false
28616,18996100,false
28617,172372400,false
28618,7987500,false
28619,16995600,false
28620,153372400,false
28621,167365400,false
28622,177359300,false
28623,43988300,false
28624,24000700,false
28625,26010500,false
28626,183373600,false
28627,25000300,false
28628,187373500,false
28629,22001100,false
28630,15004400,false
28631,12993700,false
28632,12000100,false
28633,8000900,false
28634,6998000,false
28635,6998700,false
28636,206369800,false
28637,10002500,false
28638,8004300,false
28639,208372300,false
28640,8997700,false
28641,6997200,false
28642,8995000,false
28643,5997900,false
28644,9991000,false
28645,6997600,false
28646,8998300,false
28647,83995000,false
28648,87000000,false
28649,54993900,false
28650,59988100,false
28651,64998000,false
28652,9002200,false
28653,48995500,false
28654,42993200,false
28655,28003200,false
28656,30001800,false
28657,9996900,false
28658,10001000,false
28659,16005000,false
28660,10009000,false
28661,273368000,false
28662,295215400,false
28663,308207800,false
28664,57835900,false
28665,369453500,false
28666,46806300,false
28667,46806300,false
28668,365018400,false
28669,59798700,false
28670,356017600,false
28671,100647200,false
28672,391681800,false
28673,62925000,false
28674,381682800,false
28675,406959600,false
28676,300572000,false
28677,285576200,false
28678,432944300,false
28679,330773900,false
28680,419940100,false
28681,425947500,false
28682,71932700,false
28683,391689300,false
28684,338779600,false
28685,443954600,false
28686,351774900,false
28687,309566300,false
28688,440942500,false
28689,351776600,false
28690,316573400,false
28691,321576600,false
28692,358776300,false
28693,355791400,false
28694,354790600,false
28695,360787300,false
28696,448949600,false
28697,437968800,false
28698,449945300,false
28699,331575800,false
28700,468939900,false
28701,352098400,false
28702,322571400,false
28703,472950000,false
28704,369780600,false
28705,69265500,false
28706,328565500,false
28707,333578600,false
28708,379777200,false
28709,357568600,false
28710,41996500,false
28711,360569700,false
28712,377787800,false
28713,432307900,false
28714,355577900,false
28715,357570800,false
28716,58000500,false
28717,55999500,false
28718,37991700,false
28719,359576400,false
28720,60000200,false
28721,371587600,false
28722,247586400,false
28723,39997300,false
28724,52998100,false
28725,39002400,false
28726,387787900,false
28727,42010100,false
28728,371593000,false
28729,373579600,false
28730,363583900,false
28731,60994000,false
28732,52779800,false
28733,383368100,false
28734,378375600,false
28735,63783900,false
28736,385370600,false
28737,356377800,false
28738,39798000,false
28739,60794000,true
28740,48797100,false
28741,49791000,false
28742,61791600,true
28743,412369800,false
28744,52783900,false
28745,420389100,false
28746,500786800,false
28747,307376800,false
28748,37000500,false
28749,66791900,false
28750,31000700,false
28751,450348400,false
28752,100792400,false
28753,84798200,false
28754,195723600,false
28755,424360500,false
28756,82784600,false
28757,441361400,false
28758,79794800,false
28759,443363300,false
28760,524783300,false
28761,335382900,false
28762,429369000,false
28763,109795200,false
28764,435379800,false
28765,203730700,false
28766,204720000,false
28767,111781600,false
28768,432368200,false
28769,108794400,false
28770,142795000,false
28771,142795000,false
28772,81790000,true
28773,453368300,false
28774,82790500,true
28775,62997000,false
28776,471569500,false
28777,54998400,false
28778,82769700,false
28779,346365900,false
28780,56996300,false
28781,437358200,false
28782,68996200,false
28783,220287800,false
28784,58998500,false
28785,157796200,false
28786,89783100,true
28787,348378100,false
28788,61003900,false
28789,61003900,false
28790,159800000,false
28791,43999600,false
28792,136805100,false
28793,103805300,true
28794,101799700,true
28795,151794900,false
28796,139796800,false
28797,126329000,false
28798,132829300,false
28799,134908800,false
28800,134259400,false
28801,170498300,false
28802,23343900,false
28803,40970600,false
28804,73973300,true
28805,76973600,true
28806,33971300,false
28807,33971300,false
28808,46967700,false
28809,80970500,true
28810,21964000,false
28811,154766200,false
28812,110764700,true
28813,122763300,false
28814,158768800,false
28815,23966800,false
28816,148029000,false
28817,55250000,false
28818,131619400,false
28819,61896300,false
28820,28897900,false
28821,22558000,false
28822,164706000,false
28823,35897800,false
28824,23932000,false
28825,14666700,false
28826,154693400,false
28827,8998200,false
28828,15989000,false
28829,68902100,false
28830,62891900,false
28831,71899900,false
28832,103895200,false
28833,63897400,false
28834,11999500,false
28835,10997100,false
28836,17997700,false
28837,100908700,true
28838,75899800,false
28839,75889300,false
28840,75889300,false
28841,98901000,false
28842,84901300,false
28843,16002800,false
28844,111890300,false
28845,74939300,false
28846,198707400,false
28847,18011600,false
28848,90796900,false
28849,75930800,false
28850,74936900,false
28851,67002500,false
28852,93365800,false
28853,158902000,false
28854,70001300,false
28855,62995300,false
28856,64000100,false
28857,198685100,false
28858,40002500,false
28859,13990400,false
28860,111894500,true
28861,27999400,false
28862,33993000,false
28863,136898400,true
28864,116902400,true
28865,115903200,true
28866,137904500,true
28867,123898900,false
28868,137904600,true
28869,138905000,true
28870,134899300,true
28871,135888600,true
28872,121898200,false
28873,16988400,false
28874,131910600,false
28875,19991200,false
28876,138893300,false
28877,10002900,false
28878,140900300,false
28879,10994800,false
28880,7003000,false
28881,142907200,false
28882,6015400,false
28883,5998200,false
28884,144906900,false
28885,7994500,false
28886,35002500,false
28887,142901700,false
28888,36998600,false
28889,37998800,false
28890,28205200,false
