sql requestN, sql Time [ns],sql Failed
39503,46000200,false
39504,44008900,false
39505,46000200,false
39506,46996200,false
39507,46996200,false
39508,44996500,false
39509,47001000,false
39510,47993900,false
39511,45014800,false
39512,49993900,false
39513,43998800,false
39514,34999200,false
39515,47006100,false
39516,42999900,false
39517,37998600,false
39518,41000400,false
39519,33996100,false
39520,46000600,false
39521,42003900,false
39522,45993600,false
39523,44000200,false
39524,47010300,false
39525,42002100,false
39526,38005900,false
39527,56009100,false
39528,41996000,false
39529,51999900,false
39530,52000100,false
39531,48003400,false
39532,53004600,false
39533,42003600,false
39534,48004300,false
39535,32999800,false
39536,50003000,false
39537,57005100,false
39538,46998500,false
39539,44997100,false
39540,52001400,false
39541,46994200,false
39542,44998300,false
39543,41001600,false
39544,54002700,false
39545,39991300,false
39546,49002000,false
39547,38001500,false
39548,38001500,false
39549,50998300,false
39550,40988900,false
39551,55001300,false
39552,41989300,false
39553,46998800,false
39554,48000800,false
39555,46003800,false
39556,47002400,false
39557,42002100,false
39558,50003100,false
39559,49002400,false
39560,61004900,false
39561,43997100,false
39562,63994900,false
39563,66999800,false
39564,46000000,false
39565,55998000,false
39566,54998000,false
39567,65011700,false
39568,46004800,false
39569,49996000,false
39570,41991800,false
39571,41991800,false
39572,47998700,false
39573,54998600,false
39574,49993300,false
39575,42991800,false
39576,54000000,false
39577,69994100,false
39578,59996300,false
39579,58002000,false
39580,45994500,false
39581,41999800,false
39582,51995700,false
39583,43998600,false
39584,42998800,false
39585,56991200,false
39586,43009100,false
39587,55994600,false
39588,67002500,false
39589,45006700,false
39590,42007300,false
39591,46991800,false
39592,36992700,false
39593,39000000,false
39594,39000000,false
39595,48990800,false
39596,40997100,false
39597,41014200,false
39598,42011400,false
39599,50990000,false
39600,37998100,false
39601,44998300,false
39602,40996600,false
39603,52997900,false
39604,42998800,false
39605,53997000,false
39606,35007100,false
39607,39005100,false
39608,49007700,false
39609,43005200,false
39610,39003200,false
39611,43005200,false
39612,38009200,false
39613,41000900,false
39614,39996600,false
39615,43000900,false
39616,41017600,false
39617,38007500,false
39618,47015600,false
39619,38007500,false
39620,43017300,false
39621,44011300,false
39622,42013800,false
39623,46986700,false
39624,42997900,false
39625,38991600,false
39626,31999200,false
39627,32999400,false
39628,32999400,false
39629,36994100,false
39630,45995600,false
39631,31004000,false
39632,35007500,false
39633,40010600,false
39634,42003300,false
39635,37999900,false
39636,34012400,false
39637,32012500,false
39638,43014100,false
39639,42013900,false
39640,42005200,false
39641,33008300,false
39642,31008300,false
39643,38002800,false
39644,41005400,false
39645,40010600,false
39646,43004100,false
39647,30008300,false
39648,28009600,false
39649,33005800,false
39650,28019500,false
39651,48010300,false
39652,41017900,false
39653,43998000,false
39654,40000000,false
39655,33003400,false
39656,38999600,false
39657,47003000,false
39658,47997800,false
39659,34003400,false
39660,34992800,false
39661,44995200,false
39662,38003000,false
39663,42003900,false
39664,42003900,false
39665,29001900,false
39666,47997800,false
39667,40000500,false
39668,35993700,false
39669,33001900,false
39670,29995000,false
39671,33997800,false
39672,30990900,false
39673,30000400,false
39674,42002600,false
39675,50995700,false
39676,34992100,false
39677,26993100,false
39678,35000900,false
39679,36999500,false
39680,41001000,false
39681,41001700,false
39682,27999300,false
39683,36001200,false
39684,39002000,false
39685,44003500,false
39686,38009900,false
39687,38001800,false
39688,36002600,false
39689,45001800,false
39690,38001800,false
39691,42999100,false
39692,40998000,false
39693,36003600,false
39694,37008400,false
39695,50005500,false
39696,56995600,false
39697,51999800,false
39698,36994900,false
39699,52988700,false
39700,37990700,false
39701,42985000,false
39702,40993200,false
39703,40993200,false
39704,53002200,false
39705,49991000,false
39706,41992000,false
39707,42994400,false
39708,33992700,false
39709,36998300,false
39710,29988100,false
39711,37982400,false
39712,36998300,false
39713,33993400,false
39714,33993400,false
39715,29989300,false
39716,29989300,false
39717,32989300,false
39718,25996900,false
39719,50001100,false
39720,26998400,false
39721,37988800,false
39722,38993900,false
39723,36982200,false
39724,26994200,false
39725,42999400,false
39726,43983500,false
39727,43983500,false
39728,41999200,false
39729,48996300,false
39730,44981600,false
39731,34978800,false
39732,50992100,false
39733,44999100,false
39734,43998900,false
39735,35980400,false
39736,56993400,false
39737,61006200,false
39738,33000100,false
39739,33000100,false
39740,52994900,false
39741,33000100,false
39742,33998700,false
39743,38982600,false
39744,33998700,false
39745,42988500,false
39746,42988500,false
39747,34997200,false
39748,49983900,false
39749,44987300,false
39750,33003100,false
39751,29001900,false
39752,35001700,false
39753,44994200,false
39754,45990000,false
39755,29005300,false
39756,37996800,false
39757,34999700,false
39758,38999600,false
39759,38999600,false
39760,32001300,false
39761,53005900,false
39762,47990900,false
39763,33000900,false
39764,59999900,false
39765,55985200,false
39766,55985200,false
39767,46992300,false
39768,49985600,false
39769,60993300,false
39770,47990900,false
39771,54000900,false
39772,41001000,false
39773,42001900,false
39774,33004000,false
39775,29002000,false
39776,36997600,false
39777,43995300,false
39778,42004100,false
39779,36003300,false
39780,33002800,false
39781,39000700,false
39782,31997000,false
39783,32992100,false
39784,32992100,false
39785,29998600,false
39786,30998400,false
39787,44994900,false
39788,48008300,false
39789,39010400,false
39790,37005600,false
39791,43001100,false
39792,40995700,false
39793,40003900,false
39794,46004900,false
39795,36006100,false
39796,37004900,false
39797,50006700,false
39798,48008400,false
39799,42010900,false
39800,37011100,false
39801,39002600,false
39802,40001400,false
39803,23996900,false
39804,38000500,false
39805,32999200,false
39806,30999500,false
39807,21997500,false
39808,31999500,false
39809,45000100,false
39810,29001700,false
39811,29001700,false
39812,29002200,false
39813,36005600,false
39814,47006500,false
39815,36000800,false
39816,31997000,false
39817,39998800,false
39818,38004900,false
39819,29998800,false
39820,30000600,false
39821,22996200,false
39822,46000200,false
39823,27002400,false
39824,46008600,false
39825,34001000,false
39826,49000000,false
39827,33994300,false
39828,31000500,false
39829,49003300,false
39830,39005400,false
39831,49008600,false
39832,40994800,false
39833,32996400,false
39834,34997800,false
39835,27995400,false
39836,47004500,false
39837,64992400,false
39838,37993100,false
39839,45992300,false
39840,50998200,false
39841,56003700,false
39842,52001000,false
39843,43996500,false
39844,47999000,false
39845,47999000,false
39846,52006900,false
39847,72001700,false
39848,56004900,false
39849,53002000,false
39850,59001400,false
39851,10997900,false
39852,55004700,false
39853,53005000,false
39854,49004300,false
39855,50002800,false
39856,57009100,false
39857,52004100,false
39858,58005800,false
39859,61999500,false
39860,12000100,false
39861,7998400,false
39862,66000100,false
39863,46000000,false
39864,44000400,false
39865,48998800,false
39866,48002400,false
39867,50001300,false
39868,43004600,false
39869,50001300,false
39870,52004500,false
39871,45000300,false
39872,47001300,false
39873,33994700,false
39874,50999500,false
39875,7996500,false
39876,8993400,false
39877,10993100,false
39878,32988100,false
39879,33989700,false
39880,33989700,false
39881,41994200,false
39882,33001200,false
39883,54996000,false
39884,32998500,false
39885,34994700,false
39886,47986200,false
39887,35995400,false
39888,54993300,false
39889,38991900,false
39890,44992900,false
39891,52995000,false
39892,52995000,false
39893,38994900,false
39894,54000500,false
39895,58003200,false
39896,48999100,false
39897,67993500,false
39898,58999300,false
39899,55997700,false
39900,66001700,false
39901,53987800,false
39902,56000000,false
39903,56000000,false
39904,65993200,false
39905,43000000,false
39906,80000800,false
39907,62999600,false
39908,38996000,false
39909,44001000,false
39910,42998100,false
39911,48993700,false
39912,41994600,false
39913,42998200,false
39914,45004600,false
39915,43996200,false
39916,63002300,false
39917,45998700,false
39918,42995900,false
39919,44001900,false
39920,42000200,false
39921,40996300,false
39922,43000100,false
39923,38998500,false
39924,40000300,false
39925,84000500,false
39926,40998400,false
39927,44001300,false
39928,44001300,false
39929,39010700,false
39930,39010700,false
39931,38002100,false
39932,36999000,false
39933,36001800,false
39934,47008500,false
39935,36006500,false
39936,37009300,false
39937,42999800,false
39938,37004500,false
39939,35004800,false
39940,74002000,false
39941,32995800,false
39942,29998800,false
39943,34995500,false
39944,31993100,false
39945,32001900,false
39946,33995400,false
39947,32992700,false
39948,32992700,false
39949,29996100,false
39950,33002000,false
39951,29996100,false
39952,29996100,false
39953,23002600,false
39954,27002900,false
39955,29001200,false
39956,31996400,false
39957,28002400,false
39958,24002100,false
39959,30000700,false
39960,30996000,false
39961,34002600,false
39962,35002500,false
39963,29006100,false
39964,30999500,false
39965,28000300,false
39966,22999700,false
39967,22999700,false
39968,25001300,false
39969,24994500,false
39970,28001700,false
39971,24994500,false
39972,21000100,false
39973,21999600,false
39974,24997900,false
39975,22999600,false
39976,25994000,false
39977,25000200,false
39978,25000200,false
39979,19002100,false
39980,20001400,false
39981,20001400,false
39982,16999600,false
39983,17998600,false
39984,15999700,false
39985,15001600,false
39986,13991600,false
39987,11990500,false
39988,11990500,false
39989,13996000,false
39990,12988500,false
39991,10997100,false
39992,10998100,false
39993,11997700,false
39994,9998000,false
39995,6994000,false
39996,11997700,false
39997,5997500,false
39998,4996100,false
39999,4999200,false
40000,14078900,false
40001,17073600,false
40002,18074600,false
40003,18074600,false
40004,18074600,false
40005,19069600,false
40006,19069600,false
40007,19069600,false
40008,20079200,false
40009,20079200,false
40010,21069500,false
40011,22075100,false
40012,22075100,false
40013,23074100,false
40014,23074100,false
40015,23074100,false
40016,24074600,false
40017,24074600,false
40018,24074600,false
40019,25075500,false
40020,26070700,false
40021,26070700,false
40022,27074000,false
40023,27074000,false
40024,29069800,false
40025,30072300,false
40026,32075700,false
40027,32075700,false
40028,32075700,false
40029,33070300,false
40030,33070300,false
40031,14995700,false
40032,34070000,false
40033,16996400,false
40034,34070000,false
40035,35072200,false
40036,35072200,false
40037,35072200,false
40038,35072200,false
40039,36071600,false
40040,36071600,false
40041,36071600,false
40042,37078400,false
40043,37078400,false
40044,38071700,false
40045,38071700,false
40046,38071700,false
40047,39074300,false
40048,40072300,false
40049,40072300,false
40050,40072300,false
40051,41073300,false
40052,41073300,false
40053,41073300,false
40054,41073300,false
40055,42070900,false
40056,42070900,false
40057,42070900,false
40058,43069000,false
40059,43069000,false
40060,43069000,false
40061,43069000,false
40062,43069000,false
40063,44070500,false
40064,44070500,false
40065,44070500,false
40066,44070500,false
40067,45075800,false
40068,45075800,false
40069,46079600,false
40070,46079600,false
40071,46079600,false
40072,47075900,false
40073,47075900,false
40074,48076100,false
40075,48076100,false
40076,48076100,false
40077,48076100,false
40078,49082400,false
40079,30012800,false
40080,50076000,false
40081,32012000,false
40082,52075600,false
40083,52075600,false
40084,52075600,false
40085,52075600,false
40086,52075600,false
40087,53075400,false
40088,53075400,false
40089,31000600,false
40090,56071800,false
40091,32997700,false
40092,56071800,false
40093,56071800,false
40094,56071800,false
40095,33996700,false
40096,57076300,false
40097,57076300,false
40098,36997100,false
40099,37004200,false
40100,58073700,false
40101,34999600,false
40102,59076100,false
40103,42000800,false
40104,42000800,false
40105,60075400,false
40106,36000800,false
40107,60075400,false
40108,61076600,false
40109,42007000,false
40110,61076600,false
40111,62076900,false
40112,38002300,false
40113,62076900,false
40114,47998000,false
40115,40999500,false
40116,42995400,false
40117,36000600,false
40118,37003900,false
40119,37999100,false
40120,39995200,false
40121,38994300,false
40122,36995800,false
40123,65076200,false
40124,25003900,false
40125,25003900,false
40126,30004000,false
40127,26005000,false
40128,26005000,false
40129,25004000,false
40130,30005700,false
40131,28997800,false
40132,34993800,false
40133,24998600,false
40134,31997300,false
40135,33003900,false
40136,38003800,false
40137,39006300,false
40138,32999400,false
40139,35001000,false
40140,30999300,false
40141,30999300,false
40142,32999400,false
40143,32995800,false
40144,32995800,false
40145,37003900,false
40146,29000900,false
40147,36000900,false
40148,38002800,false
40149,38997400,false
40150,29002200,false
40151,38999700,false
40152,30996700,false
40153,39994300,false
40154,27999500,false
40155,30001700,false
40156,39000700,false
40157,30001700,false
40158,26991100,false
40159,29999300,false
40160,25993700,false
40161,26993900,false
40162,32996500,false
40163,25993700,false
40164,29993800,false
40165,27993700,false
40166,32000600,false
40167,30999100,false
40168,42013600,false
40169,30004000,false
40170,24008000,false
40171,24002900,false
40172,34009300,false
40173,34009300,false
40174,32998500,false
40175,36003400,false
40176,26992700,false
40177,32997000,false
40178,37992200,false
40179,40998700,false
40180,25998500,false
40181,42992500,false
40182,33994800,false
40183,27994900,false
40184,39997500,false
40185,25001200,false
40186,48993400,false
40187,39001200,false
40188,31003200,false
40189,40002900,false
40190,40999600,false
40191,36996000,false
40192,46317200,false
40193,50316700,false
40194,41997000,false
40195,26002600,false
40196,27999500,false
40197,35997800,false
40198,51991600,false
40199,41997400,false
40200,33001800,false
40201,46001000,false
40202,33996700,false
40203,38998200,false
40204,49997200,false
40205,38998200,false
40206,42996400,false
40207,36994500,false
40208,50996200,false
40209,44998100,false
40210,40994900,false
40211,41995200,false
40212,37002000,false
40213,60001000,false
40214,47999700,false
40215,49002500,false
40216,43997700,false
40217,51998900,false
40218,41004500,false
40219,31004500,false
40220,42995500,false
40221,40008300,false
40222,46001200,false
40223,39001700,false
40224,49004100,false
40225,34004100,false
40226,36003900,false
40227,47998500,false
40228,35003200,false
40229,45997000,false
40230,42005300,false
40231,36004100,false
40232,40998700,false
40233,39996600,false
40234,38997700,false
40235,43993500,false
40236,43993500,false
40237,52996500,false
40238,45994000,false
40239,39000200,false
40240,48999800,false
40241,43003400,false
40242,38004600,false
40243,50997400,false
40244,49004500,false
40245,52998900,false
40246,51997600,false
40247,50004700,false
40248,56998200,false
40249,46005600,false
40250,46005600,false
40251,40007000,false
40252,41000800,false
40253,44997300,false
40254,45996200,false
40255,42000600,false
40256,50000400,false
40257,41985800,false
40258,60993100,false
40259,53002100,false
40260,52005200,false
40261,53002100,false
40262,49005600,false
40263,54001000,false
40264,46996900,false
40265,46000900,false
40266,51999600,false
40267,59994100,false
40268,48986700,false
40269,51000500,false
40270,48986700,false
40271,46996000,false
40272,43997200,false
40273,47992000,false
40274,33995600,false
40275,50000700,false
40276,35002500,false
40277,54996100,false
40278,33995600,false
40279,47992000,false
40280,31999400,false
40281,30998100,false
40282,46996000,false
40283,33999000,false
40284,32001700,false
40285,31000900,false
40286,31000900,false
40287,32001700,false
40288,32001900,false
40289,31000200,false
40290,28682100,false
40291,30999200,false
40292,22996300,false
40293,25997800,false
40294,27003200,false
40295,32004600,false
40296,30683200,false
40297,30001100,false
40298,27998600,false
40299,35000300,false
40300,34004100,false
40301,32005900,false
40302,35000800,false
40303,31999300,false
40304,33993900,false
40305,34009700,false
40306,39005800,false
40307,39005800,false
40308,38004800,false
40309,42003300,false
40310,39002700,false
40311,40000000,false
40312,34000800,false
40313,37005600,false
40314,33001900,false
40315,44005800,false
40316,32006900,false
40317,38006600,false
40318,43009400,false
40319,40540300,false
40320,42091600,false
40321,39608200,false
40322,37772000,false
40323,51301000,false
40324,45833100,false
40325,46404700,false
40326,43408400,false
40327,44928500,false
40328,52132100,false
40329,28654400,false
40330,45406000,false
40331,34402900,false
40332,52402900,false
40333,47402500,false
40334,54402600,false
40335,54402600,false
40336,45410100,false
40337,48403200,false
40338,38409500,false
40339,60405200,false
40340,62403900,false
40341,56410100,false
40342,63412100,false
40343,40414600,false
40344,64409900,false
40345,53408400,false
40346,41412400,false
40347,58408800,false
40348,39410900,false
40349,64409700,false
40350,52413100,false
40351,59408700,false
40352,60409600,false
40353,43406300,false
40354,43406300,false
40355,57405800,false
40356,54410800,false
40357,53410200,false
40358,47407900,false
40359,59404300,false
40360,65403700,false
40361,59401900,false
40362,68401600,false
40363,47408800,false
40364,72408400,false
40365,52404700,false
40366,50406000,false
40367,52413700,false
40368,66413800,false
40369,53408800,false
40370,54404100,false
40371,53409000,false
40372,52409500,false
40373,67410000,false
40374,40416200,false
40375,52416300,false
40376,46413300,false
40377,55416600,false
40378,40407100,false
40379,40407100,false
40380,45409200,false
40381,55416600,false
40382,55407100,false
40383,54406100,false
40384,48408100,false
40385,57411600,false
40386,58406700,false
40387,53405900,false
40388,40407400,false
40389,50407600,false
40390,58410200,false
40391,58410200,false
40392,58410200,false
40393,59411000,false
40394,59411000,false
40395,59411000,false
40396,44401500,false
40397,48405700,false
40398,61404100,false
40399,44402700,false
40400,60409000,false
40401,67409900,false
40402,37399400,false
40403,70405800,false
40404,38398900,false
40405,56400800,false
40406,63404900,false
40407,62409800,false
40408,60405200,false
40409,33483400,false
40410,63412400,false
40411,25006600,false
40412,37320900,false
40413,55409700,false
40414,39396100,false
40415,35269900,false
40416,49404500,false
40417,45399900,false
40418,46401100,false
40419,34745900,false
40420,39793800,false
40421,40102700,false
40422,52399900,false
40423,56402900,false
40424,38997900,false
40425,46403900,false
40426,25001000,false
40427,42870700,false
40428,41632600,false
40429,48403100,false
40430,41572500,false
40431,41000900,false
40432,26996000,false
40433,35999200,false
40434,25994800,false
40435,27992500,false
40436,30997000,false
40437,28996200,false
40438,30997000,false
40439,29998200,false
40440,29998200,false
40441,38002300,false
40442,32994200,false
40443,34999300,false
40444,28998900,false
40445,38002300,false
40446,34999300,false
40447,33001900,false
40448,30004400,false
40449,33001900,false
40450,35007900,false
40451,34997500,false
40452,38002400,false
40453,39002000,false
40454,26006800,false
40455,30006600,false
40456,36001300,false
40457,29004800,false
40458,41003200,false
40459,43003100,false
40460,28005100,false
40461,27004200,false
40462,28003600,false
40463,27003100,false
40464,31004800,false
40465,22002000,false
40466,27999400,false
40467,22998300,false
40468,24996300,false
40469,29003300,false
40470,29011900,false
40471,31991500,false
40472,30989000,false
40473,30989000,false
40474,28994000,false
40475,32990900,false
40476,33993400,false
40477,33005300,false
40478,36996500,false
40479,35995700,false
40480,35000600,false
40481,35000600,false
40482,33996700,false
40483,41989400,false
40484,37995000,false
40485,41989400,false
40486,22999200,false
40487,40001100,false
40488,45997600,false
40489,38002300,false
40490,45997600,false
40491,39000100,false
40492,46995400,false
40493,41997500,false
40494,40998900,false
40495,42996700,false
40496,39999300,false
40497,42996700,false
40498,39002400,false
40499,41004200,false
40500,41004200,false
40501,45002500,false
40502,43000100,false
40503,34004900,false
40504,46994500,false
40505,35005100,false
40506,43000100,false
40507,46994500,false
40508,33999600,false
40509,26994600,false
40510,33009200,false
40511,30000600,false
40512,31006100,false
40513,33009200,false
40514,38000500,false
40515,39000700,false
40516,43996900,false
40517,26997700,false
40518,37996200,false
40519,33998300,false
40520,36010400,false
40521,45996100,false
40522,45000800,false
40523,48994400,false
40524,37992500,false
40525,41001100,false
40526,47993800,false
40527,39997400,false
40528,39997400,false
40529,44000600,false
40530,41997600,false
40531,29985900,false
40532,58997800,false
40533,33997800,false
40534,49997700,false
40535,41001900,false
40536,39996400,false
40537,44001500,false
40538,48005100,false
40539,45001900,false
40540,31006100,false
40541,41991500,false
40542,45998000,false
40543,38998400,false
40544,48996500,false
40545,46003500,false
40546,40999600,false
40547,40999600,false
40548,33006700,false
40549,43004500,false
40550,33013600,false
40551,53014900,false
40552,48012300,false
40553,44993300,false
40554,33999100,false
40555,27995400,false
40556,47992300,false
40557,65002400,false
40558,37007000,false
40559,48000500,false
40560,51006300,false
40561,56008900,false
40562,62005300,false
40563,61002700,false
40564,47993200,false
40565,55995600,false
40566,53999200,false
40567,61005200,false
40568,52009200,false
40569,66995200,false
40570,52995500,false
40571,53994900,false
40572,55996600,false
40573,53005400,false
40574,57005200,false
40575,64009300,false
40576,48012900,false
40577,60001000,false
40578,39006600,false
40579,38996900,false
40580,36992800,false
40581,33003400,false
40582,40998800,false
40583,41997800,false
40584,25998400,false
40585,38995900,false
40586,45000500,false
40587,40998700,false
40588,46006000,false
40589,45006500,false
40590,44005100,false
40591,45002900,false
40592,29998000,false
40593,49002000,false
40594,49002000,false
40595,42995500,false
40596,48006300,false
40597,50003300,false
40598,36007800,false
40599,49998200,false
40600,47995300,false
40601,48994700,false
40602,46990900,false
40603,43998700,false
40604,45999300,false
40605,46990900,false
40606,54007600,false
40607,46009600,false
40608,52003500,false
40609,44015700,false
40610,55011000,false
40611,55011000,false
40612,53007200,false
40613,60016100,false
40614,59995900,false
40615,46000400,false
40616,47998100,false
40617,52000500,false
40618,49986900,false
40619,46999300,false
40620,59997000,false
40621,58997800,false
40622,48000400,false
40623,48000400,false
40624,48000400,false
40625,55992300,false
40626,55002200,false
40627,39002300,false
40628,43001500,false
40629,41996600,false
40630,47996100,false
40631,59995700,false
40632,65000800,false
40633,51001400,false
40634,51001400,false
40635,59997700,false
40636,47997100,false
40637,39993500,false
40638,44996300,false
40639,46001200,false
40640,48001500,false
40641,50002100,false
40642,63997700,false
40643,45991000,false
40644,42996200,false
40645,42011200,false
40646,53007000,false
40647,42011200,false
40648,45996600,false
40649,45011100,false
40650,46993300,false
40651,40003200,false
40652,45001800,false
40653,50007000,false
40654,51002900,false
40655,54999600,false
40656,44995200,false
40657,50995300,false
40658,48986500,false
40659,50995300,false
40660,38999400,false
40661,49009600,false
40662,39003700,false
40663,47001100,false
40664,59009400,false
40665,36997700,false
40666,46001600,false
40667,38991900,false
40668,37991700,false
40669,41002000,false
40670,60003400,false
40671,49993100,false
40672,48990600,false
40673,38987200,false
40674,34999700,false
40675,38999100,false
40676,44001600,false
40677,53003200,false
40678,35999700,false
40679,35000900,false
40680,45986000,false
40681,36997800,false
40682,31999200,false
40683,32999600,false
40684,32999600,false
40685,34995800,false
40686,36999200,false
40687,41995200,false
40688,37006800,false
40689,37006800,false
40690,28996600,false
40691,27008000,false
40692,30990800,false
40693,36992900,false
40694,35991200,false
40695,34996700,false
40696,29005400,false
40697,29005400,false
40698,29005400,false
40699,40002100,false
40700,38001300,false
40701,33000900,false
40702,42005400,false
40703,30009700,false
40704,34001100,false
40705,33001800,false
40706,30990900,false
40707,27001000,false
40708,28985000,false
40709,29984500,false
40710,34993100,false
40711,30000800,false
40712,32003800,false
40713,33990400,false
40714,26988100,false
40715,30997100,false
40716,27988000,false
40717,38991900,false
40718,37998100,false
40719,38997000,false
40720,34003100,false
40721,26995500,false
40722,39003300,false
40723,42011300,false
40724,33000800,false
40725,42000500,false
40726,40999400,false
40727,44984100,false
40728,48992200,false
40729,41004700,false
40730,36996500,false
40731,38988800,false
40732,40993300,false
40733,44997600,false
40734,44003300,false
40735,44998400,false
40736,47999400,false
40737,32996800,false
40738,48999300,false
40739,42997700,false
40740,32998600,false
40741,31001500,false
40742,41992500,false
40743,39993700,false
40744,47000500,false
40745,24999500,false
40746,47987900,false
40747,52998800,false
40748,42995400,false
40749,38997700,false
40750,51997400,false
40751,41999900,false
40752,38997700,false
40753,51997400,false
40754,36000400,false
40755,55997900,false
40756,43997000,false
40757,38995600,false
40758,47994800,false
40759,53996200,false
40760,36001300,false
40761,46998600,false
40762,60999500,false
40763,44000000,false
40764,41989900,false
40765,49999700,false
40766,42996500,false
40767,55997600,false
40768,58003200,false
40769,54999100,false
40770,54996400,false
40771,59001000,false
40772,51995700,false
40773,55002400,false
40774,47002700,false
40775,53996200,false
40776,52996400,false
40777,60997400,false
40778,61991400,false
40779,50001100,false
40780,76001500,false
40781,74002400,false
40782,57998200,false
40783,59003700,false
40784,58007800,false
40785,64007500,false
40786,63001000,false
40787,49008400,false
40788,76008500,false
40789,56999800,false
40790,40007200,false
40791,70007400,false
40792,70996100,false
40793,58990900,false
40794,45000700,false
40795,70998200,false
40796,47000000,false
40797,44001600,false
40798,65000500,false
40799,69998600,false
40800,70992600,false
40801,74004300,false
40802,73007000,false
40803,45002900,false
40804,66006300,false
40805,80001900,false
40806,60002900,false
40807,75996100,false
40808,59007300,false
40809,65003200,false
40810,72008700,false
40811,59001200,false
40812,68999500,false
40813,56995500,false
40814,55994000,false
40815,68001100,false
40816,52009500,false
40817,53990700,false
40818,73996800,false
40819,71990900,false
40820,78999100,false
40821,49000400,false
40822,57006800,false
40823,49001000,false
40824,53004400,false
40825,53004400,false
40826,55999300,false
40827,53992500,false
40828,53004400,false
40829,53992500,false
40830,48004500,false
40831,49000200,false
40832,49000200,false
40833,43996800,false
40834,40001100,false
40835,46000100,false
40836,47000500,false
40837,48000400,false
40838,51999400,false
40839,42004700,false
40840,47003400,false
40841,49998800,false
40842,48999200,false
40843,49999100,false
40844,44996400,false
40845,35997300,false
40846,49004600,false
40847,51004900,false
40848,39006500,false
40849,44005900,false
40850,38004400,false
40851,47010800,false
40852,46004800,false
40853,39011000,false
40854,43009600,false
40855,47010800,false
40856,49007100,false
40857,29008800,false
40858,31001500,false
40859,34004600,false
40860,47007300,false
40861,35005500,false
40862,41008700,false
40863,38999100,false
40864,52003600,false
40865,53003700,false
40866,43999100,false
40867,54000200,false
40868,46997400,false
40869,46998000,false
40870,52613000,false
40871,49612600,false
40872,50609600,false
40873,49153900,false
40874,40158300,false
40875,42705700,false
40876,37233100,false
40877,43762500,false
40878,38967300,false
40879,37966100,false
40880,39488900,false
40881,37485600,false
40882,38006500,false
40883,35551700,false
40884,36044100,false
40885,38046500,false
40886,39035200,false
40887,39035200,false
40888,44570700,false
40889,35564800,false
40890,39120800,false
40891,39120800,false
40892,37640000,false
40893,33641000,false
40894,39647400,false
40895,39647400,false
40896,44640100,false
40897,45641300,false
40898,38638700,false
40899,36643000,false
40900,39636200,false
40901,37636400,false
40902,37636400,false
40903,38634800,false
40904,39638700,false
40905,45633900,false
40906,50641600,false
40907,30638700,false
40908,34645000,false
40909,34646800,false
40910,31645100,false
40911,41645600,false
40912,32640900,false
40913,30644900,false
40914,40645200,false
40915,43641200,false
40916,38650900,false
40917,36643100,false
40918,31645300,false
40919,34642800,false
40920,35638500,false
40921,35638500,false
40922,39644800,false
40923,47640700,false
40924,32647300,false
40925,43646500,false
40926,47638400,false
40927,27638500,false
40928,40643300,false
40929,32641100,false
40930,34642300,false
40931,30632200,false
40932,38637600,false
40933,43634900,false
40934,34642900,false
40935,33637100,false
40936,29633500,false
40937,31631200,false
40938,31631200,false
40939,36642800,false
40940,32632100,false
40941,27639300,false
40942,31642200,false
40943,36644800,false
40944,40642800,false
40945,27644000,false
40946,42649400,false
40947,45643600,false
40948,40645800,false
40949,38644600,false
40950,43645400,false
40951,36635700,false
40952,40646400,false
40953,27030100,false
40954,27030100,false
40955,26482200,false
40956,29640600,false
40957,25671300,false
40958,31644800,false
40959,28032600,false
40960,26670200,false
40961,23596600,false
40962,22000700,false
40963,23596600,false
40964,23526000,false
40965,26631400,false
40966,24073800,false
40967,25596100,false
40968,19999800,false
40969,19999800,false
40970,22002100,false
40971,22999600,false
40972,22999600,false
40973,21003700,false
40974,17999100,false
40975,19994700,false
40976,18999600,false
40977,22001600,false
40978,20995200,false
40979,17995700,false
40980,17995700,false
40981,18000300,false
40982,18000300,false
40983,18000300,false
40984,18994200,false
40985,15999700,false
40986,15999700,false
40987,15000700,false
40988,16002500,false
40989,15001600,false
40990,11994000,false
40991,16004200,false
40992,12000600,false
40993,14002900,false
40994,9003200,false
40995,9003200,false
40996,9508900,false
40997,9508900,false
40998,11048400,false
40999,6570800,false
41000,32773200,false
41001,34768300,false
41002,39789100,false
41003,39789100,false
41004,39789100,false
41005,40770300,false
41006,50824200,false
41007,51822600,false
41008,62823500,false
41009,79278500,false
41010,79278500,false
41011,79278500,false
41012,85714000,false
41013,85652500,false
41014,85652500,false
41015,85652500,false
41016,94829100,false
41017,118797000,false
41018,118797000,false
41019,118797000,false
41020,118797000,false
41021,118797000,false
41022,118858500,false
41023,118797000,false
41024,118797000,false
41025,127819000,false
41026,127819000,false
41027,130863200,false
41028,132376400,false
41029,132376400,false
41030,134625600,false
41031,134625600,false
41032,134625600,false
41033,134625600,false
41034,135415300,false
41035,135984800,false
41036,136538200,false
41037,137592300,false
41038,138916100,false
41039,139456100,false
41040,140661800,false
41041,142825500,false
41042,143370200,false
41043,143370200,false
41044,143370200,false
41045,143961700,false
41046,143961700,false
41047,144496700,false
41048,144551000,false
41049,145651400,false
41050,146194900,false
41051,146769500,false
41052,147394200,false
41053,147920000,false
41054,147996300,false
41055,148634800,false
