mongo requestN, mongo Time [ns],mongo Failed
63980,16307182900,false
63981,431246500,false
63982,185442900,false
63983,1154233800,false
63984,2349058000,false
63985,260068800,false
63986,1111196300,false
63987,8590900700,false
63988,1107247400,false
63989,6826523000,false
63990,192395100,false
63991,6062381400,false
63992,43735043500,false
63993,246228400,false
63994,37036400,false
63995,264709400,false
63996,20847900,false
63997,135745000,false
63998,32667500,false
63999,12282800,false
64000,590566700,false
64001,845291200,false
64002,1287381900,false
64003,1533253100,false
64004,1735463000,false
64005,2172409200,false
64006,2430675000,false
64007,2727542000,false
64008,3077872000,false
64009,3584800400,false
64010,3979128600,false
64011,4263453500,false
64012,4373221300,false
64013,4804435400,false
64014,322017900,false
64015,94987400,false
64016,5458244800,false
64017,294646200,false
64018,6012583600,false
64019,6238403400,false
64020,6307450700,false
64021,6186458400,false
64022,7550334400,false
64023,7795268100,false
64024,7939536600,false
64025,8070596400,false
64026,8540720200,false
64027,8883605300,false
64028,9057770400,false
64029,3232075200,false
64030,4311967900,false
64031,402639100,false
64032,10097938300,false
64033,10187042600,false
64034,10372081100,false
64035,10704126200,false
64036,11153213600,false
64037,2939636100,false
64038,5699491800,false
64039,1059628100,false
64040,4367256400,false
64041,12595149700,false
64042,12834189700,false
64043,13088561000,false
64044,13336896000,false
64045,76832100,false
64046,9713424600,false
64047,13925937300,false
64048,73602000,false
64049,14204985600,false
64050,14425112000,false
64051,1214099600,false
64052,15131384500,false
64053,15596764200,false
64054,1252257600,false
64055,3971335100,false
64056,15028280000,false
64057,17008778900,false
64058,17604497500,false
64059,17281762700,false
64060,9086948400,false
64061,618330200,false
64062,18494566800,false
64063,18666613500,false
64064,299043100,false
64065,19228938500,false
64066,646071800,false
64067,20179384000,false
64068,17906466700,false
64069,13477137600,false
64070,16677436500,false
64071,20978905100,false
64072,21369921400,false
64073,21505484500,false
64074,21981441100,false
64075,22258215100,false
64076,16331771800,false
64077,22829330900,false
64078,23087843300,false
64079,23552019300,false
64080,1475980100,false
64081,24078440400,false
64082,2312155800,false
64083,16722194100,false
64084,11322811600,false
64085,21425508800,false
64086,26186465800,false
64087,26417869400,false
64088,26723297900,false
64089,27056726800,false
64090,27351815000,false
64091,1634497500,false
64092,28129795200,false
64093,240350600,false
64094,1194288900,false
64095,28797766700,false
64096,397336900,false
64097,16773966500,false
64098,14400729000,false
64099,18448766500,false
64100,24476423500,false
64101,5291091200,false
64102,30706202700,false
64103,31161211600,false
64104,13406196500,false
64105,21992335100,false
64106,12737646700,false
64107,347276500,false
64108,22570615100,false
64109,29499336800,false
64110,11930347800,false
64111,487672500,false
64112,33944459100,false
64113,34291859300,false
64114,20828616300,false
64115,21619138300,false
64116,34888586900,false
64117,5301761100,false
64118,19211578900,false
64119,26706906800,false
64120,36097000000,false
64121,22339898000,false
64122,22285355000,false
64123,276632900,false
64124,1715748800,false
64125,27462931200,false
64126,37881725400,false
64127,8975934300,false
64128,38529035600,false
64129,26031360100,false
64130,10384131800,false
64131,14964546800,false
64132,562545900,false
64133,2176356100,false
64134,24221512400,false
64135,822546200,false
64136,8933921300,false
64137,41969674600,false
64138,42347708100,false
64139,348424600,false
64140,43136260300,false
64141,43531456900,false
64142,41832325000,false
64143,44392864400,false
64144,44749546300,false
64145,44846159400,false
64146,25119593400,false
64147,28085856900,false
64148,45426337200,false
64149,25487684400,false
64150,27856037400,false
64151,638030400,false
64152,47157407700,false
64153,10808653600,false
64154,47792427900,false
64155,48113901200,false
64156,18043536700,false
64157,48720327200,false
64158,5478639400,false
64159,6669005900,false
64160,21857275900,false
64161,49990564600,false
64162,17057886900,false
64163,50933733300,false
64164,51347431200,false
64165,41375702500,false
64166,13221176700,false
64167,32252504600,false
64168,13534058700,false
64169,27306321400,false
64170,21380899900,false
64171,30069333200,false
64172,16792934000,false
64173,54191474500,false
64174,30741567500,false
64175,25384363700,false
64176,23109042700,false
64177,209635200,false
64178,43777443400,false
64179,8087598400,false
64180,3917339100,false
64181,20286221300,false
64182,8074170500,false
64183,31250247500,false
64184,16359469300,false
64185,1224135100,false
64186,38377404500,false
64187,7699296300,false
64188,21144071400,false
64189,59739253700,false
64190,44581489100,false
64191,14990601700,false
64192,9250160100,false
64193,13779981800,false
64194,61145854700,false
64195,39920346900,false
64196,8681484700,false
64197,46327593300,false
64198,15905884100,false
64199,4829791000,false
64200,212574200,false
64201,36252650000,false
64202,18855113800,false
64203,62287754500,false
64204,264802100,false
64205,6218435400,false
64206,5069621200,false
64207,30492238400,false
64208,37080508900,false
64209,41335471200,false
64210,13006177000,false
64211,93954300,false
64212,34783194100,false
64213,1873769100,false
64214,86074800,false
64215,2100112800,false
64216,17291217800,false
64217,19220379300,false
64218,359536800,false
64219,270781400,false
64220,65718146700,false
64221,68829281200,false
64222,6647706700,false
64223,8479519400,false
64224,35175026400,false
64225,14759408300,false
64226,70294703000,false
64227,394511500,false
64228,11098747500,false
64229,6724833100,false
64230,15239377800,false
64231,37281000000,false
64232,1613767400,false
64233,6965209800,false
64234,4570529400,false
64235,7109519700,false
64236,73630332700,false
64237,14326779500,false
64238,20048214800,false
64239,18569517000,false
64240,74443612400,false
64241,52107630900,false
64242,82197400,false
64243,5554426700,false
64244,39311429200,false
64245,29998277900,false
64246,13670261200,false
64247,25319320600,false
64248,32221099800,false
64249,46272725600,false
64250,69648863400,false
64251,4674747500,false
64252,17977688300,false
64253,12363146700,false
64254,118430800,false
64255,9064849700,false
64256,28299255000,false
64257,47354505500,false
64258,55312884500,false
64259,30655045700,false
64260,34864298200,false
64261,80162411200,false
64262,80318795800,false
64263,46839839500,false
64264,43245316800,false
64265,26928761900,false
64266,71562287700,false
64267,3369913500,false
64268,262884600,false
64269,38594260200,false
64270,40084155600,false
64271,20540229700,false
64272,4142899700,false
64273,30742858300,false
64274,913160600,false
64275,9202932700,false
64276,23725199600,false
64277,227036900,false
64278,11518364100,false
64279,84597712600,false
64280,102513600,false
64281,55526416600,false
64282,15059672800,false
64283,9356831500,false
64284,30643153300,false
64285,64669820600,false
64286,67450780800,false
64287,70409921400,false
64288,21789102700,false
64289,132119800,false
64290,27194587100,false
64291,545006700,false
64292,89783792800,false
64293,1004243100,false
64294,88806700,false
64295,35999917300,false
64296,23929904200,false
64297,90649321900,false
64298,23703640200,false
64299,15437814300,false
64300,1250549600,false
64301,15262080500,false
64302,11945441400,false
64303,8482502100,false
64304,9878945700,false
64305,52347186400,false
64306,48608221800,false
64307,3810339400,false
64308,4856342400,false
64309,231337700,false
64310,20427361200,false
64311,3940049200,false
64312,13602928800,false
64313,12653289500,false
64314,59721876200,false
64315,95747461000,false
64316,1137791700,false
64317,24703797300,false
64318,36188083500,false
64319,55780772300,false
64320,28042270300,false
64321,17535140800,false
64322,22912540500,false
64323,132826900,false
64324,11186406700,false
64325,11719806500,false
64326,96340500,false
64327,22880745000,false
64328,7420518500,false
64329,80561011400,false
64330,99541267300,false
64331,26121299200,false
64332,65006175600,false
64333,5156651500,false
64334,23305052000,false
64335,10598539100,false
64336,467072800,false
64337,28017003800,false
64338,38641614300,false
64339,102162760800,false
64340,17483875700,false
64341,5891790400,false
64342,39423123300,false
64343,95484139400,false
64344,28748921600,false
64345,27887687100,false
64346,104523570800,false
64347,44129854600,false
64348,9109548800,false
64349,1982146000,false
64350,2522798300,false
64351,105721417600,false
64352,8225074800,false
64353,56325463700,false
64354,46047504800,false
64355,85877649900,false
64356,23716699700,false
64357,53200040100,false
64358,7873792300,false
64359,29338708200,false
64360,38520810800,false
64361,73892433900,false
64362,845779100,false
64363,32881022200,false
64364,265288000,false
64365,4831032700,false
64366,4493844200,false
64367,26058017200,false
64368,31817414100,false
64369,23064058600,false
64370,8940894000,false
64371,63844032000,false
64372,31722597200,false
64373,58615153300,false
64374,12833917000,false
64375,32282613200,false
64376,12017451900,false
64377,192701800,false
64378,11467734600,false
64379,1725112100,false
64380,22389441100,false
64381,1247151400,false
64382,117303600,false
64383,4391747300,false
64384,104588034900,false
64385,19977118100,false
64386,292438900,false
64387,9662264800,false
64388,16079338600,false
64389,6916361300,false
64390,19803658700,false
64391,29745093600,false
64392,6697948800,false
64393,13167526900,false
64394,7729945600,false
64395,41692149600,false
64396,12719724600,false
64397,264186200,false
64398,25528919200,false
64399,29582245800,false
64400,59457357400,false
64401,22724307000,false
64402,52811657000,false
64403,98294242700,false
64404,40705761400,false
64405,7564849300,false
64406,49608436300,false
64407,12812822700,false
64408,18329387000,false
64409,58479976600,false
64410,38235113600,false
64411,17032045700,false
64412,29996761600,false
64413,93731482200,false
64414,10981314000,false
64415,10031729400,false
64416,679975800,false
64417,20074521800,false
64418,17041208700,false
64419,8447700300,false
64420,6867608400,false
64421,15953327800,false
64422,4379867800,false
64423,9078385500,false
64424,28822742200,false
64425,10782151800,false
64426,1355476200,false
64427,40188595200,false
64428,14012125700,false
64429,3081138000,false
64430,117612656800,false
64431,9267062700,false
64432,60420178200,false
64433,175456500,false
64434,1515994500,false
64435,34805364400,false
64436,65213337300,false
64437,86625407300,false
64438,58090200700,false
64439,14222612700,false
64440,105986204900,false
64441,2665012800,false
64442,84560198300,false
64443,25461357100,false
64444,8247034000,false
64445,32449697600,false
64446,33583901500,false
64447,87452384300,false
64448,31294066300,false
64449,15485855800,false
64450,65040661500,false
64451,13087793900,false
64452,5897611200,false
64453,3463251700,false
64454,28400770000,false
64455,15610762200,false
64456,81122545000,false
64457,14610199100,false
64458,2655915300,false
64459,53768717800,false
64460,10453546300,false
64461,30018959900,false
64462,111251083500,false
64463,102687625600,false
64464,3425813600,false
64465,47906808000,false
64466,432013100,false
64467,43708915500,false
64468,496638300,false
64469,52075957300,false
64470,1853350500,false
64471,38768188300,false
64472,3509363300,false
64473,15629261900,false
64474,19281236200,false
64475,3001538000,false
64476,356899100,false
64477,48152553200,false
64478,3535748800,false
64479,14345255700,false
64480,15568161000,false
64481,63329670400,false
64482,212677500,false
64483,104838456700,false
64484,12227507400,false
64485,2984861600,false
64486,30606652000,false
64487,39495044500,false
64488,226992700,false
64489,144078711000,false
64490,87998700,false
64491,36754854400,false
64492,1567342100,false
64493,23259732200,false
64494,71123834200,false
64495,10471902300,false
64496,56059050200,false
64497,14118702600,false
64498,34425655700,false
64499,22612706600,false
64500,52791604700,false
64501,23498908000,false
64502,46849916500,false
64503,92874688800,false
64504,194940200,false
64505,4679359500,false
64506,40205160300,false
64507,19741307600,false
64508,138260900,false
64509,163685700,false
64510,27062260500,false
64511,6075840700,false
64512,33579083300,false
64513,54994046500,false
64514,30955160200,false
64515,4490645000,false
64516,23306182500,false
64517,38096761100,false
64518,77170142200,false
64519,85184588100,false
64520,41931162200,false
64521,21850546300,false
64522,2383829000,false
64523,48729229100,false
64524,62480632900,false
64525,22071679200,false
64526,4609141300,false
64527,9364557700,false
64528,293802400,false
64529,43187507900,false
64530,31870288800,false
64531,523428600,false
64532,35339784200,false
64533,4937009900,false
64534,55673365000,false
64535,10161057000,false
64536,1216887500,false
64537,5759473000,false
64538,438133800,false
64539,12505287300,false
64540,25836075900,false
64541,11554291600,false
64542,63144539500,false
64543,88167614800,false
64544,123230646500,false
64545,12497833900,false
64546,17515330200,false
64547,29063864300,false
64548,77973380000,false
64549,79131500,false
64550,14413289000,false
64551,38201500700,false
64552,68908749600,false
64553,1874026900,false
64554,27726686700,false
64555,12173154800,false
64556,4784002400,false
64557,35499206400,false
64558,123142900,false
64559,19325561500,false
64560,69140700,false
64561,193952700,false
64562,115640531400,false
64563,6697838300,false
64564,13745030500,false
64565,15775568500,false
64566,15858906000,false
64567,29140268900,false
64568,3840993900,false
64569,1709549000,false
64570,28566796200,false
64571,18486412400,false
64572,49241988900,false
64573,27046396500,false
64574,25021148900,false
64575,33692831000,false
64576,15297491300,false
64577,78591855500,false
64578,96474500,false
64579,112532200,false
64580,26639470100,false
64581,8508740000,false
64582,23340620800,false
64583,24892113700,false
64584,20904032000,false
64585,1985666600,false
64586,14433248600,false
64587,818554100,false
64588,5932480400,false
64589,17989012500,false
64590,2761506900,false
64591,39989822000,false
64592,11179414200,false
64593,4222057400,false
64594,12891573400,false
64595,17831863100,false
64596,42589765400,false
64597,1199273800,false
64598,65542462100,false
64599,50990573900,false
64600,77727662500,false
64601,12332361700,false
64602,49495423300,false
64603,8010505400,false
64604,3997107900,false
64605,56899323100,false
64606,1571040200,false
64607,8453274500,false
64608,6655603400,false
64609,33662815300,false
64610,15647907600,false
64611,17547848900,false
64612,14276108400,false
64613,88238783800,false
64614,13208004200,false
64615,41560396300,false
64616,49590837500,false
64617,19263984000,false
64618,39947256700,false
64619,1823752800,false
64620,95174641400,false
64621,16235251600,false
64622,25005802900,false
64623,7310392800,false
64624,4670896900,false
64625,35435003500,false
64626,9495171900,false
64627,23873928500,false
64628,6974791100,false
64629,10420877000,false
64630,16118223000,false
64631,10057594500,false
64632,36840679600,false
64633,196207100,false
64634,63250462000,false
64635,90020938300,false
64636,68381627200,false
64637,9925079000,false
64638,5327269400,false
64639,2720388400,false
64640,4185433700,false
64641,75512426500,false
64642,5510228700,false
64643,26131559000,false
64644,9256530200,false
64645,9487544100,false
64646,63877859300,false
64647,45005390100,false
64648,70895757000,false
64649,5612112000,false
64650,10268471300,false
64651,3122703500,false
64652,3902594000,false
64653,77439517700,false
64654,10009503400,false
64655,18496336500,false
64656,2343968200,false
64657,26880388000,false
64658,98730471000,false
64659,11552540700,false
64660,106890945000,false
64661,76215831500,false
64662,111452156800,false
64663,9333571200,false
64664,15065529500,false
64665,11839286100,false
64666,12900131600,false
64667,25881070700,false
64668,8651887400,false
64669,31945935900,false
64670,100755544200,false
64671,4043721200,false
64672,19655922200,false
64673,7621965200,false
64674,21411642300,false
64675,19522899500,false
64676,76094870600,false
64677,63957830700,false
64678,32418254200,false
64679,14900941000,false
64680,36141493700,false
64681,8105863100,false
64682,315331000,false
64683,2945664700,false
64684,5963622400,false
64685,324395100,false
64686,28932956200,false
64687,4029724300,false
64688,11911411600,false
64689,30920171200,false
64690,2983154500,false
64691,13424630700,false
64692,13297065000,false
64693,218492700,false
64694,16432321700,false
64695,5559692700,false
64696,25701598600,false
64697,60556581900,false
64698,60060340300,false
64699,22909510700,false
64700,8011505900,false
64701,3164896900,false
64702,91856640300,false
64703,10273883200,false
64704,12943717900,false
64705,13757320500,false
64706,15684099100,false
64707,4495200100,false
64708,14807659900,false
64709,54366795500,false
64710,53101586000,false
64711,17517349100,false
64712,75431784800,false
64713,13647201000,false
64714,34134703000,false
64715,25999871300,false
64716,9835154300,false
64717,264215300,false
64718,21453555500,false
64719,35606397200,false
64720,9664477400,false
64721,29651445700,false
64722,42400378500,false
64723,49102696900,false
64724,53738455600,false
64725,5010743000,false
64726,31869287900,false
64727,2968406600,false
64728,19135146400,false
64729,54504528900,false
64730,1584527700,false
64731,11667292900,false
64732,1334800500,false
64733,66101140800,false
64734,1622690100,false
64735,5405252700,false
64736,22818666800,false
64737,44393296400,false
64738,9952231600,false
64739,10425012800,false
64740,7294670900,false
64741,26267572200,false
64742,70474572400,false
64743,26723013700,false
64744,322176100,false
64745,110152275800,false
64746,18024154100,false
64747,88414728500,false
64748,16202248100,false
64749,95705400,false
64750,31000864500,false
64751,7354993700,false
64752,722116800,false
64753,37022879900,false
64754,24089545300,false
64755,122716011300,false
64756,4661594400,false
64757,5348897000,false
64758,83636816900,false
64759,10971297600,false
64760,4529944300,false
64761,42937384100,false
64762,33075518200,false
64763,1380700200,false
64764,4569644000,false
64765,17925962900,false
64766,6007511900,false
64767,19427501400,false
64768,16555615200,false
64769,26904618000,false
64770,1890797700,false
64771,3791047900,false
64772,62281956200,false
64773,14171541400,false
64774,10452657700,false
64775,29775289100,false
64776,17567295400,false
64777,8772776200,false
64778,12784579000,false
64779,17386527100,false
64780,15925177100,false
64781,2004836900,false
64782,7690322100,false
64783,2790754800,false
64784,17924902400,false
64785,29404134200,false
64786,320429200,false
64787,6412963400,false
64788,1851650300,false
64789,5284499200,false
64790,487230900,false
64791,3327272700,false
64792,49028872200,false
64793,10824963600,false
64794,18503337500,false
64795,8542659500,false
64796,59050070300,false
64797,30549482400,false
64798,2467278000,false
64799,10428885800,false
64800,22034730900,false
64801,24068607600,false
64802,7661689300,false
64803,7509825000,false
64804,15239220800,false
64805,834948500,false
64806,9561014400,false
64807,32834098800,false
64808,4909987700,false
64809,96768400,false
64810,56664369100,false
64811,2868715900,false
64812,8561176200,false
64813,2141944600,false
64814,1299952600,false
64815,24027690400,false
64816,46977474900,false
64817,14899720300,false
64818,1370389400,false
64819,117886800,false
64820,2379765600,false
64821,14586700700,false
64822,172128500,false
64823,1728419400,false
64824,60050470200,false
64825,34297833200,false
64826,22976340400,false
64827,15876951400,false
64828,35436086700,false
64829,21577856700,false
64830,2619955800,false
64831,23069025300,false
64832,17249943100,false
64833,73360102500,false
64834,1995457100,false
64835,21337644600,false
64836,1231092600,false
64837,11842635800,false
64838,12451256700,false
64839,9739628700,false
64840,1533448700,false
64841,281412700,false
64842,4906700700,false
64843,12701061400,false
64844,9200981100,false
64845,12015360300,false
64846,14345163500,false
64847,8388757300,false
64848,4175233400,false
64849,13169348200,false
64850,284289800,false
64851,41008889100,false
64852,2176974100,false
64853,974670000,false
64854,35645653300,false
64855,43037236500,false
64856,8893869300,false
64857,5328672600,false
64858,1092817500,false
64859,26690793300,false
64860,27890583700,false
64861,1828325900,false
64862,9245964700,false
64863,7245169400,false
64864,13065966400,false
64865,254786500,false
64866,25926330100,false
64867,5625130400,false
64868,7563376700,false
64869,4018880200,false
64870,9812452200,false
64871,26399964600,false
64872,8849944000,false
64873,17513714400,false
64874,172781500,false
64875,13593774200,false
64876,4991933000,false
64877,3092207700,false
64878,40825922700,false
64879,146155100,false
64880,69974800,false
64881,129650300,false
64882,100770200,false
64883,23221690600,false
64884,770318000,false
64885,13994046800,false
64886,11936414000,false
64887,35549095000,false
64888,7459553000,false
64889,816525000,false
64890,14568751200,false
64891,12184725000,false
64892,57798034600,false
64893,88961500,false
64894,622785500,false
64895,2727685800,false
64896,4949901300,false
64897,43870621400,false
64898,10687831700,false
64899,5906325800,false
64900,9398676900,false
64901,14576676000,false
64902,1329221500,false
64903,1252953600,false
64904,110024520600,false
64905,24101324700,false
64906,56402277900,false
64907,89790600,false
64908,118626500,false
64909,4102415300,false
64910,6156741000,false
64911,1804524400,false
64912,1023057900,false
64913,1933106300,false
64914,1545297700,false
64915,5579032400,false
64916,564549600,false
64917,6105183500,false
64918,3427009300,false
64919,8150135700,false
64920,20542622800,false
64921,353246500,false
64922,117544800,false
64923,434032600,false
64924,6456073100,false
64925,1922407800,false
64926,11390831700,false
64927,11092390800,false
64928,449314600,false
64929,1818147500,false
64930,1624873000,false
64931,7419406800,false
64932,428240700,false
64933,16022854900,false
64934,429578200,false
64935,3377272000,false
64936,19526100500,false
64937,6647413800,false
64938,24688677700,false
64939,124823000,false
64940,1554543300,false
64941,150974400,false
64942,656952000,false
64943,1434191800,false
64944,40088554100,false
64945,5607879500,false
64946,1067737500,false
64947,3400506200,false
64948,9574751400,false
64949,256044500,false
64950,5160647500,false
64951,4592403500,false
64952,163714300,false
64953,488399600,false
64954,4595268000,false
64955,169334800,false
64956,24615897800,false
64957,2446170600,false
64958,2319162200,false
64959,317807200,false
64960,25827550800,false
64961,12002303000,false
64962,1103221400,false
64963,371822500,false
64964,45098766400,false
64965,1079970900,false
64966,6875644300,false
64967,6798738700,false
64968,6296552600,false
64969,2109991500,false
64970,298654000,false
64971,235173900,false
64972,495359600,false
64973,2059834200,false
64974,31217558400,false
64975,732870200,false
64976,275134100,false
64977,3183657000,false
64978,99781500,false
64979,45656100,false
64980,1037919000,false
64981,312789300,false
64982,1271669100,false
64983,897599900,false
64984,72117100,false
64985,9410528100,false
64986,86705200,false
64987,337587400,false
64988,953214400,false
64989,149550200,false
64990,306248200,false
64991,126025100,false
64992,64902500,false
64993,222690100,false
64994,134663200,false
64995,19881100,false
64996,82555500,false
64997,21384000,false
64998,62226100,false
64999,15971500,false
65000,306964900,false
65001,580690500,false
65002,1027518000,false
65003,1346218900,false
65004,1427012100,false
65005,1847181800,false
65006,2331892600,false
65007,2608806100,false
65008,3031996600,false
65009,3384752300,false
65010,3869959000,false
65011,4098594700,false
65012,4782676300,false
65013,5122666200,false
65014,5413183700,false
65015,5503901600,false
65016,5882638100,false
65017,6440843900,false
65018,6662162800,false
65019,7046522300,false
65020,7291375500,false
65021,4476506400,false
65022,8042356500,false
65023,1793667200,false
65024,8789937000,false
65025,4287399900,false
65026,9502489300,false
65027,9714124800,false
65028,9956027400,false
65029,74315100,false
65030,400832600,false
65031,10732382500,false
65032,11109538000,false
65033,10541000600,false
65034,2202386200,false
65035,223931700,false
65036,12414140700,false
65037,12778651200,false
65038,12889220800,false
65039,12995222500,false
65040,357896300,false
65041,5792770600,false
65042,13950740200,false
65043,14491734600,false
65044,14834764800,false
65045,15035695900,false
65046,7987012400,false
65047,8754877300,false
65048,14773356600,false
65049,252899200,false
65050,14907440800,false
65051,17218969000,false
65052,17492224700,false
65053,17898395500,false
65054,12743582600,false
65055,8227030300,false
65056,2138900800,false
65057,3273266600,false
65058,19450406300,false
65059,19701526200,false
65060,2687052600,false
65061,16255182400,false
65062,7957104900,false
65063,21060394700,false
65064,15895818500,false
65065,21487350700,false
65066,21756402400,false
65067,22217014400,false
65068,22437270500,false
65069,374233900,false
65070,23091468300,false
65071,23378082500,false
65072,23524594900,false
65073,23600366300,false
65074,23892848500,false
65075,23622417900,false
65076,102074200,false
65077,24568638000,false
65078,6081273900,false
65079,205196800,false
65080,25567322400,false
65081,23585202800,false
65082,25779435600,false
65083,26586873200,false
65084,26994675300,false
65085,27235601000,false
65086,27629375400,false
65087,2696722100,false
65088,28190434400,false
65089,28357785100,false
65090,98885100,false
65091,28694055300,false
65092,20124000400,false
65093,14712828900,false
65094,19596974200,false
65095,70319200,false
65096,16518735300,false
65097,30270322100,false
65098,21447753000,false
65099,6474197500,false
65100,2937459200,false
65101,31354263400,false
65102,2038426200,false
65103,5237510900,false
65104,4301977400,false
65105,32666974400,false
65106,21750768700,false
65107,408858400,false
65108,33419893600,false
65109,2622504600,false
65110,34042889400,false
65111,88810700,false
65112,22454846200,false
65113,14213522400,false
65114,29464471900,false
65115,611007700,false
65116,35961505800,false
65117,36265149300,false
65118,36414598500,false
65119,28278418500,false
65120,37058488100,false
65121,37654645100,false
65122,37921258700,false
65123,9803181200,false
65124,38865551500,false
65125,25523928400,false
65126,27136747900,false
65127,3690157700,false
65128,19715765800,false
65129,40254791700,false
65130,9030152300,false
65131,40732074800,false
65132,41051548500,false
65133,19447604100,false
65134,26644021700,false
65135,419828700,false
65136,14385743600,false
65137,24943959800,false
65138,13797364300,false
65139,1122340400,false
65140,1117778500,false
65141,4525048000,false
65142,43755331900,false
65143,32422975300,false
65144,412029300,false
65145,12665029200,false
65146,40967646900,false
65147,45049557700,false
65148,34399475900,false
65149,18191987000,false
65150,778441600,false
65151,4076422500,false
65152,40011437700,false
65153,5479642800,false
65154,7236424500,false
65155,47217145000,false
65156,11767629400,false
65157,11806274900,false
65158,2827467300,false
65159,8692735100,false
65160,26258010400,false
65161,15275075900,false
65162,28735731400,false
65163,50386862500,false
65164,27152103400,false
65165,34673042600,false
65166,6414579800,false
65167,51816142400,false
65168,32728006600,false
65169,13106757700,false
65170,28240115500,false
65171,617831200,false
65172,23650398300,false
65173,53719830000,false
65174,34884180600,false
65175,675217100,false
65176,9611305400,false
65177,51178407500,false
65178,55011095400,false
65179,1485150200,false
65180,4498866400,false
65181,19403508300,false
65182,56423940800,false
65183,4300458500,false
65184,372002800,false
65185,7808059200,false
65186,50182605100,false
65187,57941099700,false
65188,45161847500,false
65189,29822237800,false
65190,40417451800,false
65191,36777765900,false
65192,59369091000,false
65193,6909686500,false
65194,33900959000,false
65195,6317078100,false
65196,4053164100,false
65197,2425843900,false
65198,9254918300,false
65199,39857228000,false
65200,61529366600,false
65201,61769066200,false
65202,23717000100,false
65203,22393974700,false
65204,43909837000,false
65205,47432975900,false
65206,2562389700,false
65207,40424812000,false
65208,14335625000,false
65209,30238224000,false
65210,4180032500,false
65211,20713233400,false
65212,15990031400,false
65213,24562344800,false
65214,65934319700,false
65215,61018494200,false
65216,3224703100,false
65217,36007467200,false
65218,49052410200,false
65219,331777100,false
65220,44137173800,false
65221,21708724100,false
65222,68531746600,false
65223,3756216500,false
65224,69477842200,false
65225,29030904100,false
65226,11536361900,false
65227,49482050400,false
65228,70842986800,false
65229,37710023000,false
65230,38443412000,false
65231,312139700,false
65232,71253500,false
65233,71956627500,false
65234,16183701500,false
65235,797517700,false
65236,1421315400,false
65237,12369665000,false
65238,22718789100,false
65239,18246420500,false
65240,74231500700,false
65241,11288360400,false
65242,24968837900,false
65243,38887637500,false
65244,31822819100,false
65245,13501438200,false
65246,16189539500,false
65247,38598516400,false
65248,10578037200,false
65249,76866083300,false
65250,1995835500,false
65251,6835004600,false
65252,40596581400,false
65253,20388136100,false
65254,78640677100,false
65255,45678421800,false
65256,48687768000,false
65257,2047211600,false
65258,78125103100,false
65259,59513175500,false
65260,29723913600,false
65261,2822966000,false
65262,46598342200,false
65263,238901700,false
65264,19753614800,false
65265,914731900,false
65266,15028820200,false
65267,38797636500,false
65268,129337000,false
65269,6070277300,false
65270,5925420700,false
65271,22540105900,false
65272,39876736600,false
65273,5443353500,false
65274,26106220900,false
65275,3570861000,false
65276,260091000,false
65277,85574144500,false
65278,13008566900,false
65279,72497207300,false
65280,13409379400,false
65281,29676741600,false
65282,24772658300,false
65283,12867037800,false
65284,73149765800,false
65285,29836905500,false
65286,13561181300,false
65287,51427513800,false
65288,43009525700,false
65289,9098608400,false
65290,13657698900,false
65291,16876695000,false
65292,1882090500,false
65293,67892120400,false
65294,229138600,false
65295,20616280800,false
65296,27083270300,false
65297,22086322700,false
65298,46408454000,false
65299,77022200,false
65300,19314479400,false
65301,74023067000,false
65302,24609725600,false
65303,27958818800,false
65304,23284708200,false
65305,32325353300,false
65306,1759453300,false
65307,40475001000,false
65308,311712500,false
65309,5078860000,false
65310,651692800,false
65311,28230344400,false
65312,62494545000,false
65313,4527086400,false
65314,51263361500,false
65315,10744744200,false
65316,30365051500,false
65317,327538400,false
65318,19970427300,false
65319,10289471500,false
65320,241017300,false
65321,76287453700,false
65322,37813451400,false
65323,49912779300,false
65324,19436565400,false
65325,28678691700,false
65326,47658728900,false
65327,62164688400,false
65328,3778664700,false
65329,61942565600,false
65330,34715321700,false
65331,20776424300,false
65332,14431110300,false
65333,30371241500,false
65334,39789732400,false
65335,103953406600,false
65336,23163276300,false
65337,12938765200,false
65338,3851710400,false
65339,43507723100,false
65340,449276800,false
65341,13074724800,false
65342,18896819500,false
65343,8136272100,false
65344,2043632200,false
65345,8906325200,false
65346,634169700,false
65347,104730672000,false
65348,82113230300,false
65349,76784976100,false
65350,20706697700,false
65351,13889776400,false
65352,8104389100,false
65353,293765800,false
65354,4492203200,false
65355,35661284400,false
65356,57723113200,false
65357,35696405400,false
65358,67992423700,false
65359,111453659200,false
65360,20786418600,false
65361,23950375200,false
65362,112488464600,false
65363,112892515900,false
65364,12131113500,false
65365,30981783100,false
65366,68972887200,false
65367,1279669400,false
65368,2831027300,false
65369,7950358200,false
65370,391077400,false
65371,8552803700,false
65372,779690100,false
65373,31583627700,false
65374,5787472600,false
65375,6688646900,false
65376,40493957100,false
65377,35254342600,false
65378,18891542100,false
65379,26724161700,false
65380,691264500,false
65381,16487242200,false
65382,16601340200,false
65383,10637290200,false
65384,35499332500,false
65385,3616755800,false
65386,18244767900,false
65387,209982500,false
65388,90917122500,false
65389,148125400,false
65390,37829565400,false
65391,90003438000,false
65392,306472400,false
65393,36312297700,false
65394,43400671700,false
65395,47746079800,false
